Mar. 28, 2018   22:21:15
Cyclic Voltammetry
File: c:\users\lingd\google drive\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Init E (V) = -1
High E (V) = 0
Low E (V) = -1
Init P/N = P
Scan Rate (V/s) = 0.3
Segment = 6
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.1

Segment 1:

Segment 2:

Segment 3:

Segment 4:

Segment 5:

Segment 6:

Potential/V, Current/A

-1.000, -1.385e-2
-0.999, -1.311e-2
-0.998, -1.250e-2
-0.997, -1.191e-2
-0.996, -1.136e-2
-0.995, -1.084e-2
-0.994, -1.031e-2
-0.993, -9.821e-3
-0.992, -9.359e-3
-0.991, -8.867e-3
-0.990, -8.437e-3
-0.989, -7.975e-3
-0.988, -7.545e-3
-0.987, -7.114e-3
-0.986, -6.715e-3
-0.985, -6.315e-3
-0.984, -5.915e-3
-0.983, -5.515e-3
-0.982, -5.115e-3
-0.981, -4.746e-3
-0.980, -4.347e-3
-0.979, -3.978e-3
-0.978, -3.608e-3
-0.977, -3.239e-3
-0.976, -2.870e-3
-0.975, -2.501e-3
-0.974, -2.163e-3
-0.973, -1.825e-3
-0.972, -1.487e-3
-0.971, -1.148e-3
-0.970, -8.100e-4
-0.969, -4.717e-4
-0.968, -1.334e-4
-0.967, 2.049e-4
-0.966, 5.124e-4
-0.965, 8.507e-4
-0.964, 1.189e-3
-0.963, 1.497e-3
-0.962, 1.804e-3
-0.961, 2.112e-3
-0.960, 2.419e-3
-0.959, 2.727e-3
-0.958, 3.034e-3
-0.957, 3.372e-3
-0.956, 3.649e-3
-0.955, 3.957e-3
-0.954, 4.234e-3
-0.953, 4.541e-3
-0.952, 4.849e-3
-0.951, 5.125e-3
-0.950, 5.433e-3
-0.949, 5.710e-3
-0.948, 5.986e-3
-0.947, 6.263e-3
-0.946, 6.571e-3
-0.945, 6.848e-3
-0.944, 7.124e-3
-0.943, 7.401e-3
-0.942, 7.678e-3
-0.941, 7.955e-3
-0.940, 8.262e-3
-0.939, 8.508e-3
-0.938, 8.785e-3
-0.937, 9.062e-3
-0.936, 9.308e-3
