Mar. 28, 2018   22:07:18
Cyclic Voltammetry
File: c:\users\lingd\google drive\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Init E (V) = -1
High E (V) = 0
Low E (V) = -1
Init P/N = P
Scan Rate (V/s) = 0.01
Segment = 6
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.1

Segment 1:

Segment 2:

Segment 3:

Segment 4:

Segment 5:

Segment 6:

Potential/V, Current/A

-1.000, -2.715e-3
-0.999, -2.304e-3
-0.998, -1.990e-3
-0.997, -1.712e-3
-0.996, -1.458e-3
-0.995, -1.235e-3
-0.994, -1.024e-3
-0.993, -8.316e-4
-0.992, -6.541e-4
-0.991, -4.861e-4
-0.990, -3.346e-4
-0.989, -1.943e-4
-0.988, -5.291e-5
-0.987, 7.408e-5
-0.986, 1.895e-4
-0.985, 3.004e-4
-0.984, 4.058e-4
-0.983, 5.071e-4
-0.982, 6.017e-4
-0.981, 6.898e-4
-0.980, 7.751e-4
-0.979, 8.525e-4
-0.978, 9.313e-4
-0.977, 1.006e-3
-0.976, 1.068e-3
-0.975, 1.131e-3
-0.974, 1.192e-3
-0.973, 1.244e-3
-0.972, 1.301e-3
-0.971, 1.354e-3
-0.970, 1.406e-3
-0.969, 1.457e-3
-0.968, 1.500e-3
-0.967, 1.548e-3
-0.966, 1.589e-3
-0.965, 1.630e-3
-0.964, 1.671e-3
-0.963, 1.705e-3
-0.962, 1.742e-3
-0.961, 1.778e-3
-0.960, 1.801e-3
-0.959, 1.836e-3
-0.958, 1.867e-3
-0.957, 1.894e-3
-0.956, 1.924e-3
-0.955, 1.948e-3
-0.954, 1.974e-3
-0.953, 2.004e-3
-0.952, 2.023e-3
-0.951, 2.049e-3
-0.950, 2.070e-3
-0.949, 2.091e-3
-0.948, 2.115e-3
-0.947, 2.127e-3
-0.946, 2.151e-3
-0.945, 2.173e-3
-0.944, 2.188e-3
-0.943, 2.210e-3
-0.942, 2.227e-3
-0.941, 2.244e-3
-0.940, 2.263e-3
-0.939, 2.278e-3
-0.938, 2.295e-3
-0.937, 2.312e-3
-0.936, 2.325e-3
