Apr. 17, 2018   12:21:16
Cyclic Voltammetry
File: c:\users\lingd\google drive\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Init E (V) = -1
High E (V) = 0
Low E (V) = -1
Init P/N = P
Scan Rate (V/s) = 0.2
Segment = 6
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.1

Segment 1:

Segment 2:

Segment 3:

Segment 4:

Segment 5:

Segment 6:

Potential/V, Current/A

-1.000, -2.477e-2
-0.999, -2.426e-2
-0.998, -2.383e-2
-0.997, -2.342e-2
-0.996, -2.302e-2
-0.995, -2.266e-2
-0.994, -2.231e-2
-0.993, -2.196e-2
-0.992, -2.163e-2
-0.991, -2.131e-2
-0.990, -2.099e-2
-0.989, -2.068e-2
-0.988, -2.037e-2
-0.987, -2.007e-2
-0.986, -1.977e-2
-0.985, -1.948e-2
-0.984, -1.919e-2
-0.983, -1.890e-2
-0.982, -1.862e-2
-0.981, -1.835e-2
-0.980, -1.806e-2
-0.979, -1.780e-2
-0.978, -1.753e-2
-0.977, -1.726e-2
-0.976, -1.699e-2
-0.975, -1.673e-2
-0.974, -1.647e-2
-0.973, -1.622e-2
-0.972, -1.596e-2
-0.971, -1.570e-2
-0.970, -1.545e-2
-0.969, -1.519e-2
-0.968, -1.494e-2
-0.967, -1.469e-2
-0.966, -1.445e-2
-0.965, -1.421e-2
-0.964, -1.396e-2
-0.963, -1.373e-2
-0.962, -1.348e-2
-0.961, -1.324e-2
-0.960, -1.302e-2
-0.959, -1.277e-2
-0.958, -1.254e-2
-0.957, -1.231e-2
-0.956, -1.207e-2
-0.955, -1.185e-2
-0.954, -1.163e-2
-0.953, -1.139e-2
-0.952, -1.117e-2
-0.951, -1.094e-2
-0.950, -1.072e-2
-0.949, -1.049e-2
-0.948, -1.026e-2
-0.947, -1.005e-2
-0.946, -9.832e-3
-0.945, -9.611e-3
-0.944, -9.391e-3
-0.943, -9.172e-3
-0.942, -8.954e-3
-0.941, -8.737e-3
-0.940, -8.516e-3
-0.939, -8.305e-3
-0.938, -8.090e-3
-0.937, -7.868e-3
-0.936, -7.656e-3
