Apr. 17, 2018   12:20:42
Cyclic Voltammetry
File: c:\users\lingd\google drive\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Init E (V) = -1
High E (V) = 0
Low E (V) = -1
Init P/N = P
Scan Rate (V/s) = 0.1
Segment = 6
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.1

Segment 1:

Segment 2:

Segment 3:

Segment 4:

Segment 5:

Segment 6:

Potential/V, Current/A

-1.000, -2.170e-2
-0.999, -2.123e-2
-0.998, -2.082e-2
-0.997, -2.044e-2
-0.996, -2.007e-2
-0.995, -1.973e-2
-0.994, -1.940e-2
-0.993, -1.907e-2
-0.992, -1.876e-2
-0.991, -1.845e-2
-0.990, -1.815e-2
-0.989, -1.785e-2
-0.988, -1.757e-2
-0.987, -1.729e-2
-0.986, -1.700e-2
-0.985, -1.673e-2
-0.984, -1.645e-2
-0.983, -1.617e-2
-0.982, -1.590e-2
-0.981, -1.563e-2
-0.980, -1.537e-2
-0.979, -1.511e-2
-0.978, -1.484e-2
-0.977, -1.459e-2
-0.976, -1.434e-2
-0.975, -1.408e-2
-0.974, -1.384e-2
-0.973, -1.360e-2
-0.972, -1.335e-2
-0.971, -1.311e-2
-0.970, -1.287e-2
-0.969, -1.262e-2
-0.968, -1.239e-2
-0.967, -1.215e-2
-0.966, -1.191e-2
-0.965, -1.169e-2
-0.964, -1.145e-2
-0.963, -1.123e-2
-0.962, -1.099e-2
-0.961, -1.077e-2
-0.960, -1.055e-2
-0.959, -1.032e-2
-0.958, -1.009e-2
-0.957, -9.877e-3
-0.956, -9.655e-3
-0.955, -9.441e-3
-0.954, -9.216e-3
-0.953, -8.996e-3
-0.952, -8.782e-3
-0.951, -8.566e-3
-0.950, -8.354e-3
-0.949, -8.141e-3
-0.948, -7.923e-3
-0.947, -7.722e-3
-0.946, -7.508e-3
-0.945, -7.298e-3
-0.944, -7.095e-3
-0.943, -6.884e-3
-0.942, -6.681e-3
-0.941, -6.476e-3
-0.940, -6.268e-3
-0.939, -6.069e-3
-0.938, -5.870e-3
-0.937, -5.673e-3
-0.936, -5.476e-3
