Apr. 17, 2018   12:07:44
Cyclic Voltammetry
File: c:\users\lingd\google drive\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Init E (V) = -1
High E (V) = 0
Low E (V) = -1
Init P/N = P
Scan Rate (V/s) = 0.01
Segment = 6
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.1

Segment 1:
Segment 2:

Segment 3:
Segment 4:

Segment 5:
Segment 6:

Potential/V, Current/A

-1.000, -3.927e-3
-0.999, -3.635e-3
-0.998, -3.390e-3
-0.997, -3.162e-3
-0.996, -2.947e-3
-0.995, -2.746e-3
-0.994, -2.551e-3
-0.993, -2.363e-3
-0.992, -2.184e-3
-0.991, -2.013e-3
-0.990, -1.851e-3
-0.989, -1.692e-3
-0.988, -1.533e-3
-0.987, -1.384e-3
-0.986, -1.239e-3
-0.985, -1.097e-3
-0.984, -9.591e-4
-0.983, -8.249e-4
-0.982, -6.931e-4
-0.981, -5.679e-4
-0.980, -4.435e-4
-0.979, -3.266e-4
-0.978, -2.111e-4
-0.977, -9.408e-5
-0.976, 1.811e-5
-0.975, 1.280e-4
-0.974, 2.330e-4
-0.973, 3.311e-4
-0.972, 4.323e-4
-0.971, 5.279e-4
-0.970, 6.246e-4
-0.969, 7.197e-4
-0.968, 8.066e-4
-0.967, 8.969e-4
-0.966, 9.851e-4
-0.965, 1.068e-3
-0.964, 1.148e-3
-0.963, 1.226e-3
-0.962, 1.306e-3
-0.961, 1.386e-3
-0.960, 1.454e-3
-0.959, 1.529e-3
-0.958, 1.601e-3
-0.957, 1.671e-3
-0.956, 1.743e-3
-0.955, 1.807e-3
-0.954, 1.873e-3
-0.953, 1.937e-3
-0.952, 1.997e-3
-0.951, 2.060e-3
-0.950, 2.119e-3
-0.949, 2.176e-3
-0.948, 2.235e-3
-0.947, 2.286e-3
-0.946, 2.343e-3
-0.945, 2.399e-3
-0.944, 2.450e-3
-0.943, 2.501e-3
-0.942, 2.551e-3
-0.941, 2.601e-3
-0.940, 2.654e-3
-0.939, 2.700e-3
-0.938, 2.748e-3
-0.937, 2.793e-3
-0.936, 2.835e-3
