Apr. 17, 2018   11:57:39
Cyclic Voltammetry
File: c:\users\lingd\google drive\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Init E (V) = -1
High E (V) = 0
Low E (V) = -1
Init P/N = P
Scan Rate (V/s) = 0.005
Segment = 6
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.1

Segment 1:
Segment 2:

Segment 3:
Segment 4:

Segment 5:
Segment 6:

Potential/V, Current/A

-1.000, -7.137e-2
-0.999, -6.665e-2
-0.998, -6.229e-2
-0.997, -5.828e-2
-0.996, -5.456e-2
-0.995, -5.112e-2
-0.994, -4.792e-2
-0.993, -4.496e-2
-0.992, -4.223e-2
-0.991, -3.967e-2
-0.990, -3.730e-2
-0.989, -3.510e-2
-0.988, -3.304e-2
-0.987, -3.112e-2
-0.986, -2.934e-2
-0.985, -2.769e-2
-0.984, -2.615e-2
-0.983, -2.470e-2
-0.982, -2.335e-2
-0.981, -2.208e-2
-0.980, -2.090e-2
-0.979, -1.979e-2
-0.978, -1.875e-2
-0.977, -1.777e-2
-0.976, -1.686e-2
-0.975, -1.600e-2
-0.974, -1.519e-2
-0.973, -1.443e-2
-0.972, -1.371e-2
-0.971, -1.304e-2
-0.970, -1.239e-2
-0.969, -1.180e-2
-0.968, -1.123e-2
-0.967, -1.069e-2
-0.966, -1.017e-2
-0.965, -9.689e-3
-0.964, -9.223e-3
-0.963, -8.782e-3
-0.962, -8.363e-3
-0.961, -7.956e-3
-0.960, -7.576e-3
-0.959, -7.215e-3
-0.958, -6.872e-3
-0.957, -6.543e-3
-0.956, -6.226e-3
-0.955, -5.929e-3
-0.954, -5.643e-3
-0.953, -5.367e-3
-0.952, -5.102e-3
-0.951, -4.849e-3
-0.950, -4.609e-3
-0.949, -4.373e-3
-0.948, -4.147e-3
-0.947, -3.939e-3
-0.946, -3.727e-3
-0.945, -3.532e-3
-0.944, -3.341e-3
-0.943, -3.155e-3
-0.942, -2.980e-3
-0.941, -2.808e-3
-0.940, -2.646e-3
-0.939, -2.485e-3
-0.938, -2.334e-3
-0.937, -2.188e-3
-0.936, -2.045e-3
