Apr. 17, 2018   12:18:17
Cyclic Voltammetry
File: c:\users\lingd\google drive\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Init E (V) = -1
High E (V) = 0
Low E (V) = -1
Init P/N = P
Scan Rate (V/s) = 0.05
Segment = 6
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.1

Segment 1:

Segment 2:

Segment 3:

Segment 4:

Segment 5:

Segment 6:

Potential/V, Current/A

-1.000, -1.121e-2
-0.999, -1.084e-2
-0.998, -1.048e-2
-0.997, -1.016e-2
-0.996, -9.862e-3
-0.995, -9.577e-3
-0.994, -9.300e-3
-0.993, -9.032e-3
-0.992, -8.770e-3
-0.991, -8.513e-3
-0.990, -8.265e-3
-0.989, -8.016e-3
-0.988, -7.772e-3
-0.987, -7.536e-3
-0.986, -7.302e-3
-0.985, -7.077e-3
-0.984, -6.851e-3
-0.983, -6.625e-3
-0.982, -6.406e-3
-0.981, -6.186e-3
-0.980, -5.972e-3
-0.979, -5.765e-3
-0.978, -5.552e-3
-0.977, -5.344e-3
-0.976, -5.138e-3
-0.975, -4.934e-3
-0.974, -4.736e-3
-0.973, -4.537e-3
-0.972, -4.343e-3
-0.971, -4.146e-3
-0.970, -3.948e-3
-0.969, -3.757e-3
-0.968, -3.567e-3
-0.967, -3.375e-3
-0.966, -3.188e-3
-0.965, -3.002e-3
-0.964, -2.817e-3
-0.963, -2.638e-3
-0.962, -2.454e-3
-0.961, -2.277e-3
-0.960, -2.102e-3
-0.959, -1.933e-3
-0.958, -1.760e-3
-0.957, -1.587e-3
-0.956, -1.415e-3
-0.955, -1.245e-3
-0.954, -1.074e-3
-0.953, -9.063e-4
-0.952, -7.397e-4
-0.951, -5.730e-4
-0.950, -4.131e-4
-0.949, -2.520e-4
-0.948, -8.900e-5
-0.947, 6.924e-5
-0.946, 2.291e-4
-0.945, 3.876e-4
-0.944, 5.430e-4
-0.943, 7.012e-4
-0.942, 8.532e-4
-0.941, 1.010e-3
-0.940, 1.159e-3
-0.939, 1.309e-3
-0.938, 1.461e-3
-0.937, 1.608e-3
-0.936, 1.754e-3
