Apr. 17, 2018   12:21:41
Cyclic Voltammetry
File: c:\users\lingd\google drive\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Init E (V) = -1
High E (V) = 0
Low E (V) = -1
Init P/N = P
Scan Rate (V/s) = 0.3
Segment = 6
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.1

Segment 1:

Segment 2:

Segment 3:

Segment 4:

Segment 5:

Segment 6:

Potential/V, Current/A

-1.000, -3.319e-2
-0.999, -3.264e-2
-0.998, -3.218e-2
-0.997, -3.172e-2
-0.996, -3.129e-2
-0.995, -3.089e-2
-0.994, -3.049e-2
-0.993, -3.012e-2
-0.992, -2.975e-2
-0.991, -2.941e-2
-0.990, -2.904e-2
-0.989, -2.870e-2
-0.988, -2.836e-2
-0.987, -2.806e-2
-0.986, -2.772e-2
-0.985, -2.741e-2
-0.984, -2.710e-2
-0.983, -2.677e-2
-0.982, -2.649e-2
-0.981, -2.618e-2
-0.980, -2.587e-2
-0.979, -2.557e-2
-0.978, -2.526e-2
-0.977, -2.498e-2
-0.976, -2.471e-2
-0.975, -2.440e-2
-0.974, -2.412e-2
-0.973, -2.384e-2
-0.972, -2.357e-2
-0.971, -2.329e-2
-0.970, -2.298e-2
-0.969, -2.274e-2
-0.968, -2.246e-2
-0.967, -2.215e-2
-0.966, -2.191e-2
-0.965, -2.163e-2
-0.964, -2.138e-2
-0.963, -2.111e-2
-0.962, -2.086e-2
-0.961, -2.058e-2
-0.960, -2.034e-2
-0.959, -2.009e-2
-0.958, -1.982e-2
-0.957, -1.957e-2
-0.956, -1.929e-2
-0.955, -1.905e-2
-0.954, -1.880e-2
-0.953, -1.855e-2
-0.952, -1.831e-2
-0.951, -1.806e-2
-0.950, -1.782e-2
-0.949, -1.757e-2
-0.948, -1.732e-2
-0.947, -1.708e-2
-0.946, -1.683e-2
-0.945, -1.662e-2
-0.944, -1.634e-2
-0.943, -1.613e-2
-0.942, -1.588e-2
-0.941, -1.563e-2
-0.940, -1.539e-2
-0.939, -1.517e-2
-0.938, -1.493e-2
-0.937, -1.468e-2
-0.936, -1.446e-2
