Apr. 13, 2018   16:56:18
Chronopotentiometry
File: c:\users\lingd\google drive\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Cathodic Current (A) = 0.0888
Anodic Current (A) = 0.0888
Init P/N = N
Data Storage Interval (s) = 0.001
High E Limit (V) = 0
Low E Limit (V) = -1
Cathodic Time (s) = 10
Anodic Time (s) = 10
Current Switching Polarity = Potential
Segment = 5

Time/sec, Potential/V

1.000e-3, -7.911e-1
2.000e-3, -8.189e-1
3.000e-3, -8.361e-1
4.000e-3, -8.514e-1
5.000e-3, -8.649e-1
6.000e-3, -8.773e-1
7.000e-3, -8.887e-1
8.000e-3, -8.993e-1
9.000e-3, -9.091e-1
1.000e-2, -9.182e-1
1.100e-2, -9.269e-1
1.200e-2, -9.351e-1
1.300e-2, -9.427e-1
1.400e-2, -9.500e-1
1.500e-2, -9.569e-1
1.600e-2, -9.635e-1
1.700e-2, -9.697e-1
1.800e-2, -9.757e-1
1.900e-2, -9.814e-1
2.000e-2, -9.868e-1
2.100e-2, -9.921e-1
2.200e-2, -9.971e-1
2.300e-2, -6.836e-1
2.400e-2, -6.344e-1
2.500e-2, -5.960e-1
2.600e-2, -5.640e-1
2.700e-2, -5.359e-1
2.800e-2, -5.107e-1
2.900e-2, -4.879e-1
3.000e-2, -4.670e-1
3.100e-2, -4.477e-1
3.200e-2, -4.298e-1
3.300e-2, -4.131e-1
3.400e-2, -3.972e-1
3.500e-2, -3.816e-1
3.600e-2, -3.668e-1
3.700e-2, -3.530e-1
3.800e-2, -3.398e-1
3.900e-2, -3.273e-1
4.000e-2, -3.154e-1
4.100e-2, -3.040e-1
4.200e-2, -2.932e-1
4.300e-2, -2.828e-1
4.400e-2, -2.728e-1
4.500e-2, -2.632e-1
4.600e-2, -2.541e-1
4.700e-2, -2.452e-1
4.800e-2, -2.367e-1
4.900e-2, -2.285e-1
5.000e-2, -2.207e-1
5.100e-2, -2.131e-1
5.200e-2, -2.057e-1
5.300e-2, -1.988e-1
5.400e-2, -1.919e-1
5.500e-2, -1.852e-1
5.600e-2, -1.787e-1
5.700e-2, -1.725e-1
5.800e-2, -1.665e-1
5.900e-2, -1.606e-1
6.000e-2, -1.548e-1
6.100e-2, -1.492e-1
6.200e-2, -1.437e-1
6.300e-2, -1.383e-1
6.400e-2, -1.329e-1
6.500e-2, -1.278e-1
6.600e-2, -1.226e-1
6.700e-2, -1.176e-1
6.800e-2, -1.125e-1
6.900e-2, -1.076e-1
7.000e-2, -1.029e-1
7.100e-2, -9.845e-2
7.200e-2, -9.423e-2
7.300e-2, -9.006e-2
7.400e-2, -8.586e-2
7.500e-2, -8.159e-2
7.600e-2, -7.729e-2
7.700e-2, -7.342e-2
7.800e-2, -7.085e-2
7.900e-2, -6.878e-2
8.000e-2, -6.618e-2
8.100e-2, -6.313e-2
8.200e-2, -5.994e-2
8.300e-2, -5.656e-2
8.400e-2, -5.327e-2
8.500e-2, -4.989e-2
8.600e-2, -4.657e-2
8.700e-2, -4.336e-2
8.800e-2, -4.008e-2
8.900e-2, -3.688e-2
9.000e-2, -3.363e-2
9.100e-2, -3.049e-2
9.200e-2, -2.732e-2
9.300e-2, -2.413e-2
9.400e-2, -2.094e-2
9.500e-2, -1.779e-2
9.600e-2, -1.455e-2
9.700e-2, -1.129e-2
9.800e-2, -8.035e-3
9.900e-2, -4.956e-3
1.000e-1, -1.964e-3
1.010e-1, -1.989e-1
1.020e-1, -2.610e-1
1.030e-1, -3.199e-1
1.040e-1, -3.729e-1
1.050e-1, -4.194e-1
1.060e-1, -4.595e-1
1.070e-1, -4.942e-1
1.080e-1, -5.246e-1
1.090e-1, -5.517e-1
1.100e-1, -5.761e-1
1.110e-1, -5.985e-1
1.120e-1, -6.196e-1
1.130e-1, -6.399e-1
1.140e-1, -6.592e-1
1.150e-1, -6.773e-1
1.160e-1, -6.939e-1
1.170e-1, -7.090e-1
1.180e-1, -7.231e-1
1.190e-1, -7.365e-1
1.200e-1, -7.493e-1
1.210e-1, -7.616e-1
1.220e-1, -7.735e-1
1.230e-1, -7.850e-1
1.240e-1, -7.963e-1
1.250e-1, -8.080e-1
1.260e-1, -8.200e-1
1.270e-1, -8.302e-1
1.280e-1, -8.393e-1
1.290e-1, -8.480e-1
1.300e-1, -8.559e-1
1.310e-1, -8.635e-1
1.320e-1, -8.704e-1
1.330e-1, -8.771e-1
1.340e-1, -8.837e-1
1.350e-1, -8.903e-1
1.360e-1, -8.968e-1
1.370e-1, -9.034e-1
1.380e-1, -9.099e-1
1.390e-1, -9.162e-1
1.400e-1, -9.222e-1
1.410e-1, -9.280e-1
1.420e-1, -9.336e-1
1.430e-1, -9.389e-1
1.440e-1, -9.441e-1
1.450e-1, -9.492e-1
1.460e-1, -9.540e-1
1.470e-1, -9.588e-1
1.480e-1, -9.634e-1
1.490e-1, -9.680e-1
1.500e-1, -9.724e-1
1.510e-1, -9.767e-1
1.520e-1, -9.809e-1
1.530e-1, -9.850e-1
1.540e-1, -9.890e-1
1.550e-1, -9.929e-1
1.560e-1, -9.968e-1
1.570e-1, -6.927e-1
1.580e-1, -6.391e-1
1.590e-1, -5.979e-1
1.600e-1, -5.641e-1
1.610e-1, -5.347e-1
1.620e-1, -5.086e-1
1.630e-1, -4.850e-1
1.640e-1, -4.634e-1
1.650e-1, -4.435e-1
1.660e-1, -4.250e-1
1.670e-1, -4.077e-1
1.680e-1, -3.911e-1
1.690e-1, -3.748e-1
1.700e-1, -3.593e-1
1.710e-1, -3.445e-1
1.720e-1, -3.305e-1
1.730e-1, -3.173e-1
1.740e-1, -3.046e-1
1.750e-1, -2.925e-1
1.760e-1, -2.809e-1
1.770e-1, -2.698e-1
1.780e-1, -2.592e-1
1.790e-1, -2.489e-1
1.800e-1, -2.391e-1
1.810e-1, -2.295e-1
1.820e-1, -2.200e-1
1.830e-1, -2.107e-1
1.840e-1, -2.016e-1
1.850e-1, -1.928e-1
1.860e-1, -1.851e-1
1.870e-1, -1.783e-1
1.880e-1, -1.715e-1
1.890e-1, -1.644e-1
1.900e-1, -1.571e-1
1.910e-1, -1.499e-1
1.920e-1, -1.451e-1
1.930e-1, -1.420e-1
1.940e-1, -1.378e-1
1.950e-1, -1.328e-1
1.960e-1, -1.277e-1
1.970e-1, -1.226e-1
1.980e-1, -1.175e-1
1.990e-1, -1.125e-1
2.000e-1, -1.075e-1
2.010e-1, -1.027e-1
2.020e-1, -9.794e-2
2.030e-1, -9.329e-2
2.040e-1, -8.872e-2
2.050e-1, -8.415e-2
2.060e-1, -7.968e-2
2.070e-1, -7.524e-2
2.080e-1, -7.068e-2
2.090e-1, -6.624e-2
2.100e-1, -6.176e-2
2.110e-1, -5.755e-2
2.120e-1, -5.342e-2
2.130e-1, -4.961e-2
2.140e-1, -4.600e-2
2.150e-1, -4.250e-2
2.160e-1, -3.899e-2
2.170e-1, -3.551e-2
2.180e-1, -3.201e-2
2.190e-1, -2.849e-2
2.200e-1, -2.508e-2
2.210e-1, -2.177e-2
2.220e-1, -1.865e-2
2.230e-1, -1.554e-2
2.240e-1, -1.240e-2
2.250e-1, -9.341e-3
2.260e-1, -6.300e-3
2.270e-1, -3.338e-3
2.280e-1, -5.216e-4
2.290e-1, -1.962e-1
2.300e-1, -2.554e-1
2.310e-1, -3.135e-1
2.320e-1, -3.661e-1
2.330e-1, -4.127e-1
2.340e-1, -4.532e-1
2.350e-1, -4.885e-1
2.360e-1, -5.195e-1
2.370e-1, -5.470e-1
2.380e-1, -5.718e-1
2.390e-1, -5.945e-1
2.400e-1, -6.156e-1
2.410e-1, -6.358e-1
2.420e-1, -6.542e-1
2.430e-1, -6.713e-1
2.440e-1, -6.874e-1
2.450e-1, -7.029e-1
2.460e-1, -7.174e-1
2.470e-1, -7.310e-1
2.480e-1, -7.440e-1
2.490e-1, -7.563e-1
2.500e-1, -7.681e-1
2.510e-1, -7.792e-1
2.520e-1, -7.900e-1
2.530e-1, -8.004e-1
2.540e-1, -8.105e-1
2.550e-1, -8.201e-1
2.560e-1, -8.293e-1
2.570e-1, -8.379e-1
2.580e-1, -8.459e-1
2.590e-1, -8.535e-1
2.600e-1, -8.610e-1
2.610e-1, -8.682e-1
2.620e-1, -8.754e-1
2.630e-1, -8.823e-1
2.640e-1, -8.891e-1
2.650e-1, -8.960e-1
2.660e-1, -9.028e-1
2.670e-1, -9.101e-1
2.680e-1, -9.180e-1
2.690e-1, -9.247e-1
2.700e-1, -9.303e-1
2.710e-1, -9.359e-1
2.720e-1, -9.411e-1
2.730e-1, -9.458e-1
2.740e-1, -9.501e-1
2.750e-1, -9.540e-1
2.760e-1, -9.579e-1
2.770e-1, -9.620e-1
2.780e-1, -9.662e-1
2.790e-1, -9.706e-1
2.800e-1, -9.749e-1
2.810e-1, -9.793e-1
2.820e-1, -9.836e-1
2.830e-1, -9.876e-1
2.840e-1, -9.915e-1
2.850e-1, -9.951e-1
2.860e-1, -9.986e-1
