Apr. 13, 2018   16:56:16
Chronopotentiometry
File: c:\users\lingd\google drive\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Cathodic Current (A) = 0.074
Anodic Current (A) = 0.074
Init P/N = N
Data Storage Interval (s) = 0.001
High E Limit (V) = 0
Low E Limit (V) = -1
Cathodic Time (s) = 10
Anodic Time (s) = 10
Current Switching Polarity = Potential
Segment = 5

Time/sec, Potential/V

1.000e-3, -7.734e-1
2.000e-3, -7.976e-1
3.000e-3, -8.125e-1
4.000e-3, -8.254e-1
5.000e-3, -8.366e-1
6.000e-3, -8.467e-1
7.000e-3, -8.560e-1
8.000e-3, -8.647e-1
9.000e-3, -8.723e-1
1.000e-2, -8.790e-1
1.100e-2, -8.853e-1
1.200e-2, -8.912e-1
1.300e-2, -8.970e-1
1.400e-2, -9.026e-1
1.500e-2, -9.080e-1
1.600e-2, -9.134e-1
1.700e-2, -9.186e-1
1.800e-2, -9.236e-1
1.900e-2, -9.284e-1
2.000e-2, -9.331e-1
2.100e-2, -9.376e-1
2.200e-2, -9.419e-1
2.300e-2, -9.461e-1
2.400e-2, -9.501e-1
2.500e-2, -9.541e-1
2.600e-2, -9.579e-1
2.700e-2, -9.615e-1
2.800e-2, -9.651e-1
2.900e-2, -9.686e-1
3.000e-2, -9.720e-1
3.100e-2, -9.752e-1
3.200e-2, -9.784e-1
3.300e-2, -9.814e-1
3.400e-2, -9.844e-1
3.500e-2, -9.873e-1
3.600e-2, -9.901e-1
3.700e-2, -9.929e-1
3.800e-2, -9.956e-1
3.900e-2, -9.983e-1
4.000e-2, -7.257e-1
4.100e-2, -6.836e-1
4.200e-2, -6.514e-1
4.300e-2, -6.251e-1
4.400e-2, -6.014e-1
4.500e-2, -5.800e-1
4.600e-2, -5.609e-1
4.700e-2, -5.434e-1
4.800e-2, -5.271e-1
4.900e-2, -5.120e-1
5.000e-2, -4.980e-1
5.100e-2, -4.847e-1
5.200e-2, -4.720e-1
5.300e-2, -4.598e-1
5.400e-2, -4.480e-1
5.500e-2, -4.367e-1
5.600e-2, -4.258e-1
5.700e-2, -4.153e-1
5.800e-2, -4.052e-1
5.900e-2, -3.956e-1
6.000e-2, -3.864e-1
6.100e-2, -3.774e-1
6.200e-2, -3.689e-1
6.300e-2, -3.606e-1
6.400e-2, -3.527e-1
6.500e-2, -3.449e-1
6.600e-2, -3.375e-1
6.700e-2, -3.303e-1
6.800e-2, -3.233e-1
6.900e-2, -3.165e-1
7.000e-2, -3.099e-1
7.100e-2, -3.036e-1
7.200e-2, -2.974e-1
7.300e-2, -2.913e-1
7.400e-2, -2.854e-1
7.500e-2, -2.798e-1
7.600e-2, -2.742e-1
7.700e-2, -2.687e-1
7.800e-2, -2.634e-1
7.900e-2, -2.583e-1
8.000e-2, -2.532e-1
8.100e-2, -2.483e-1
8.200e-2, -2.435e-1
8.300e-2, -2.388e-1
8.400e-2, -2.343e-1
8.500e-2, -2.297e-1
8.600e-2, -2.254e-1
8.700e-2, -2.211e-1
8.800e-2, -2.169e-1
8.900e-2, -2.128e-1
9.000e-2, -2.087e-1
9.100e-2, -2.048e-1
9.200e-2, -2.009e-1
9.300e-2, -1.972e-1
9.400e-2, -1.934e-1
9.500e-2, -1.898e-1
9.600e-2, -1.862e-1
9.700e-2, -1.827e-1
9.800e-2, -1.792e-1
9.900e-2, -1.758e-1
1.000e-1, -1.725e-1
1.010e-1, -1.692e-1
1.020e-1, -1.660e-1
1.030e-1, -1.628e-1
1.040e-1, -1.597e-1
1.050e-1, -1.567e-1
1.060e-1, -1.536e-1
1.070e-1, -1.506e-1
1.080e-1, -1.477e-1
1.090e-1, -1.448e-1
1.100e-1, -1.419e-1
1.110e-1, -1.391e-1
1.120e-1, -1.363e-1
1.130e-1, -1.336e-1
1.140e-1, -1.308e-1
1.150e-1, -1.282e-1
1.160e-1, -1.255e-1
1.170e-1, -1.229e-1
1.180e-1, -1.203e-1
1.190e-1, -1.178e-1
1.200e-1, -1.152e-1
1.210e-1, -1.127e-1
1.220e-1, -1.102e-1
1.230e-1, -1.077e-1
1.240e-1, -1.053e-1
1.250e-1, -1.029e-1
1.260e-1, -1.004e-1
1.270e-1, -9.809e-2
1.280e-1, -9.570e-2
1.290e-1, -9.335e-2
1.300e-1, -9.094e-2
1.310e-1, -8.864e-2
1.320e-1, -8.639e-2
