Apr. 13, 2018   16:56:13
Chronopotentiometry
File: c:\users\lingd\google drive\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Cathodic Current (A) = 0.0592
Anodic Current (A) = 0.0592
Init P/N = N
Data Storage Interval (s) = 0.001
High E Limit (V) = 0
Low E Limit (V) = -1
Cathodic Time (s) = 10
Anodic Time (s) = 10
Current Switching Polarity = Potential
Segment = 5

Time/sec, Potential/V

1.000e-3, -7.791e-1
2.000e-3, -7.983e-1
3.000e-3, -8.094e-1
4.000e-3, -8.194e-1
5.000e-3, -8.286e-1
6.000e-3, -8.357e-1
7.000e-3, -8.415e-1
8.000e-3, -8.466e-1
9.000e-3, -8.519e-1
1.000e-2, -8.573e-1
1.100e-2, -8.627e-1
1.200e-2, -8.680e-1
1.300e-2, -8.730e-1
1.400e-2, -8.780e-1
1.500e-2, -8.827e-1
1.600e-2, -8.872e-1
1.700e-2, -8.916e-1
1.800e-2, -8.958e-1
1.900e-2, -8.998e-1
2.000e-2, -9.037e-1
2.100e-2, -9.074e-1
2.200e-2, -9.110e-1
2.300e-2, -9.144e-1
2.400e-2, -9.178e-1
2.500e-2, -9.210e-1
2.600e-2, -9.242e-1
2.700e-2, -9.272e-1
2.800e-2, -9.302e-1
2.900e-2, -9.331e-1
3.000e-2, -9.359e-1
3.100e-2, -9.386e-1
3.200e-2, -9.412e-1
3.300e-2, -9.438e-1
3.400e-2, -9.463e-1
3.500e-2, -9.487e-1
3.600e-2, -9.511e-1
3.700e-2, -9.534e-1
3.800e-2, -9.557e-1
3.900e-2, -9.579e-1
4.000e-2, -9.601e-1
4.100e-2, -9.621e-1
4.200e-2, -9.642e-1
4.300e-2, -9.662e-1
4.400e-2, -9.682e-1
4.500e-2, -9.701e-1
4.600e-2, -9.720e-1
4.700e-2, -9.738e-1
4.800e-2, -9.756e-1
4.900e-2, -9.775e-1
5.000e-2, -9.792e-1
5.100e-2, -9.809e-1
5.200e-2, -9.826e-1
5.300e-2, -9.842e-1
5.400e-2, -9.857e-1
5.500e-2, -9.873e-1
5.600e-2, -9.889e-1
5.700e-2, -9.904e-1
5.800e-2, -9.919e-1
5.900e-2, -9.934e-1
6.000e-2, -9.948e-1
6.100e-2, -9.962e-1
6.200e-2, -9.976e-1
6.300e-2, -9.990e-1
6.400e-2, -7.761e-1
6.500e-2, -7.407e-1
6.600e-2, -7.136e-1
6.700e-2, -6.915e-1
6.800e-2, -6.729e-1
6.900e-2, -6.557e-1
7.000e-2, -6.394e-1
7.100e-2, -6.251e-1
7.200e-2, -6.120e-1
7.300e-2, -5.998e-1
7.400e-2, -5.885e-1
7.500e-2, -5.775e-1
7.600e-2, -5.669e-1
7.700e-2, -5.570e-1
7.800e-2, -5.477e-1
7.900e-2, -5.389e-1
8.000e-2, -5.302e-1
8.100e-2, -5.218e-1
8.200e-2, -5.137e-1
8.300e-2, -5.059e-1
8.400e-2, -4.984e-1
8.500e-2, -4.910e-1
8.600e-2, -4.840e-1
8.700e-2, -4.772e-1
8.800e-2, -4.707e-1
8.900e-2, -4.643e-1
9.000e-2, -4.582e-1
9.100e-2, -4.523e-1
9.200e-2, -4.465e-1
9.300e-2, -4.409e-1
9.400e-2, -4.354e-1
9.500e-2, -4.302e-1
9.600e-2, -4.251e-1
9.700e-2, -4.201e-1
9.800e-2, -4.152e-1
9.900e-2, -4.105e-1
1.000e-1, -4.058e-1
1.010e-1, -4.013e-1
