Apr. 13, 2018   19:44:52
Cyclic Voltammetry
File: c:\users\lingd\google drive\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Init E (V) = -1
High E (V) = 0
Low E (V) = -1
Init P/N = P
Scan Rate (V/s) = 0.4
Segment = 6
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.1

Segment 1:

Segment 2:

Segment 3:

Segment 4:

Segment 5:

Segment 6:

Potential/V, Current/A

-1.000, -1.886e-3
-0.999, -3.487e-4
-0.998, 1.251e-3
-0.997, 2.819e-3
-0.996, 4.357e-3
-0.995, 5.894e-3
-0.994, 7.401e-3
-0.993, 8.908e-3
-0.992, 1.038e-2
-0.991, 1.183e-2
-0.990, 1.327e-2
-0.989, 1.466e-2
-0.988, 1.601e-2
-0.987, 1.733e-2
-0.986, 1.878e-2
-0.985, 2.010e-2
-0.984, 2.142e-2
-0.983, 2.275e-2
-0.982, 2.407e-2
-0.981, 2.533e-2
-0.980, 2.659e-2
-0.979, 2.785e-2
-0.978, 2.908e-2
-0.977, 3.028e-2
-0.976, 3.148e-2
-0.975, 3.268e-2
-0.974, 3.385e-2
-0.973, 3.499e-2
-0.972, 3.609e-2
-0.971, 3.720e-2
-0.970, 3.834e-2
-0.969, 3.942e-2
-0.968, 4.052e-2
-0.967, 4.163e-2
-0.966, 4.271e-2
-0.965, 4.375e-2
-0.964, 4.480e-2
-0.963, 4.581e-2
-0.962, 4.683e-2
-0.961, 4.784e-2
-0.960, 4.883e-2
-0.959, 4.984e-2
-0.958, 5.079e-2
-0.957, 5.175e-2
-0.956, 5.270e-2
-0.955, 5.362e-2
-0.954, 5.455e-2
-0.953, 5.547e-2
-0.952, 5.639e-2
-0.951, 5.728e-2
-0.950, 5.814e-2
-0.949, 5.904e-2
-0.948, 5.990e-2
-0.947, 6.073e-2
-0.946, 6.156e-2
-0.945, 6.239e-2
-0.944, 6.325e-2
-0.943, 6.405e-2
-0.942, 6.485e-2
-0.941, 6.565e-2
-0.940, 6.645e-2
-0.939, 6.719e-2
-0.938, 6.795e-2
-0.937, 6.872e-2
-0.936, 6.946e-2
