Apr. 13, 2018   19:44:32
Cyclic Voltammetry
File: c:\users\lingd\google drive\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Init E (V) = -1
High E (V) = 0
Low E (V) = -1
Init P/N = P
Scan Rate (V/s) = 0.3
Segment = 6
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.1

Segment 1:

Segment 2:

Segment 3:

Segment 4:

Segment 5:

Segment 6:

Potential/V, Current/A

-1.000, -1.702e-3
-0.999, -1.026e-4
-0.998, 1.466e-3
-0.997, 3.003e-3
-0.996, 4.541e-3
-0.995, 6.017e-3
-0.994, 7.493e-3
-0.993, 8.939e-3
-0.992, 1.035e-2
-0.991, 1.174e-2
-0.990, 1.309e-2
-0.989, 1.438e-2
-0.988, 1.580e-2
-0.987, 1.712e-2
-0.986, 1.838e-2
-0.985, 1.964e-2
-0.984, 2.087e-2
-0.983, 2.210e-2
-0.982, 2.330e-2
-0.981, 2.450e-2
-0.980, 2.567e-2
-0.979, 2.678e-2
-0.978, 2.791e-2
-0.977, 2.902e-2
-0.976, 3.010e-2
-0.975, 3.120e-2
-0.974, 3.225e-2
-0.973, 3.326e-2
-0.972, 3.428e-2
-0.971, 3.529e-2
-0.970, 3.631e-2
-0.969, 3.726e-2
-0.968, 3.822e-2
-0.967, 3.917e-2
-0.966, 4.012e-2
-0.965, 4.105e-2
-0.964, 4.197e-2
-0.963, 4.286e-2
-0.962, 4.375e-2
-0.961, 4.461e-2
-0.960, 4.544e-2
-0.959, 4.627e-2
-0.958, 4.710e-2
-0.957, 4.793e-2
-0.956, 4.873e-2
-0.955, 4.950e-2
-0.954, 5.030e-2
-0.953, 5.107e-2
-0.952, 5.181e-2
-0.951, 5.258e-2
-0.950, 5.325e-2
-0.949, 5.399e-2
-0.948, 5.470e-2
-0.947, 5.538e-2
-0.946, 5.608e-2
-0.945, 5.673e-2
-0.944, 5.737e-2
-0.943, 5.805e-2
-0.942, 5.870e-2
-0.941, 5.934e-2
-0.940, 5.999e-2
-0.939, 6.060e-2
-0.938, 6.119e-2
-0.937, 6.177e-2
-0.936, 6.236e-2
