Apr. 13, 2018   19:45:09
Cyclic Voltammetry
File: c:\users\lingd\google drive\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Init E (V) = -1
High E (V) = 0
Low E (V) = -1
Init P/N = P
Scan Rate (V/s) = 0.5
Segment = 6
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.1

Segment 1:

Segment 2:

Segment 3:

Segment 4:

Segment 5:

Segment 6:

Potential/V, Current/A

-1.000, -2.009e-3
-0.999, -5.947e-4
-0.998, 1.004e-3
-0.997, 2.634e-3
-0.996, 4.203e-3
-0.995, 5.771e-3
-0.994, 7.309e-3
-0.993, 8.816e-3
-0.992, 1.032e-2
-0.991, 1.180e-2
-0.990, 1.327e-2
-0.989, 1.472e-2
-0.988, 1.614e-2
-0.987, 1.755e-2
-0.986, 1.890e-2
-0.985, 2.026e-2
-0.984, 2.170e-2
-0.983, 2.309e-2
-0.982, 2.447e-2
-0.981, 2.579e-2
-0.980, 2.711e-2
-0.979, 2.844e-2
-0.978, 2.976e-2
-0.977, 3.102e-2
-0.976, 3.231e-2
-0.975, 3.360e-2
-0.974, 3.483e-2
-0.973, 3.603e-2
-0.972, 3.720e-2
-0.971, 3.840e-2
-0.970, 3.963e-2
-0.969, 4.080e-2
-0.968, 4.197e-2
-0.967, 4.317e-2
-0.966, 4.430e-2
-0.965, 4.547e-2
-0.964, 4.661e-2
-0.963, 4.772e-2
-0.962, 4.883e-2
-0.961, 4.993e-2
-0.960, 5.101e-2
-0.959, 5.205e-2
-0.958, 5.313e-2
-0.957, 5.421e-2
-0.956, 5.528e-2
-0.955, 5.633e-2
-0.954, 5.734e-2
-0.953, 5.839e-2
-0.952, 5.937e-2
-0.951, 6.039e-2
-0.950, 6.137e-2
-0.949, 6.236e-2
-0.948, 6.334e-2
-0.947, 6.429e-2
-0.946, 6.525e-2
-0.945, 6.620e-2
-0.944, 6.712e-2
-0.943, 6.805e-2
-0.942, 6.897e-2
-0.941, 6.989e-2
-0.940, 7.078e-2
-0.939, 7.168e-2
-0.938, 7.257e-2
-0.937, 7.346e-2
-0.936, 7.432e-2
