Apr. 13, 2018   19:44:08
Cyclic Voltammetry
File: c:\users\lingd\google drive\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Init E (V) = -1
High E (V) = 0
Low E (V) = -1
Init P/N = P
Scan Rate (V/s) = 0.2
Segment = 6
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.1

Segment 1:

Segment 2:

Segment 3:

Segment 4:

Segment 5:

Segment 6:

Potential/V, Current/A

-1.000, -1.264e-3
-0.999, 3.149e-4
-0.998, 1.840e-3
-0.997, 3.356e-3
-0.996, 4.826e-3
-0.995, 6.238e-3
-0.994, 7.631e-3
-0.993, 9.007e-3
-0.992, 1.031e-2
-0.991, 1.155e-2
-0.990, 1.288e-2
-0.989, 1.413e-2
-0.988, 1.534e-2
-0.987, 1.650e-2
-0.986, 1.764e-2
-0.985, 1.876e-2
-0.984, 1.984e-2
-0.983, 2.090e-2
-0.982, 2.193e-2
-0.981, 2.295e-2
-0.980, 2.395e-2
-0.979, 2.490e-2
-0.978, 2.585e-2
-0.977, 2.680e-2
-0.976, 2.769e-2
-0.975, 2.858e-2
-0.974, 2.944e-2
-0.973, 3.027e-2
-0.972, 3.110e-2
-0.971, 3.191e-2
-0.970, 3.270e-2
-0.969, 3.349e-2
-0.968, 3.424e-2
-0.967, 3.498e-2
-0.966, 3.569e-2
-0.965, 3.640e-2
-0.964, 3.710e-2
-0.963, 3.775e-2
-0.962, 3.841e-2
-0.961, 3.907e-2
-0.960, 3.967e-2
-0.959, 4.029e-2
-0.958, 4.088e-2
-0.957, 4.147e-2
-0.956, 4.206e-2
-0.955, 4.260e-2
-0.954, 4.316e-2
-0.953, 4.371e-2
-0.952, 4.423e-2
-0.951, 4.474e-2
-0.950, 4.522e-2
-0.949, 4.572e-2
-0.948, 4.620e-2
-0.947, 4.663e-2
-0.946, 4.709e-2
-0.945, 4.756e-2
-0.944, 4.799e-2
-0.943, 4.841e-2
-0.942, 4.883e-2
-0.941, 4.925e-2
-0.940, 4.965e-2
-0.939, 5.004e-2
-0.938, 5.042e-2
-0.937, 5.081e-2
-0.936, 5.116e-2
