Apr. 13, 2018   19:39:04
Cyclic Voltammetry
File: c:\users\lingd\google drive\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Init E (V) = -1
High E (V) = 0
Low E (V) = -1
Init P/N = P
Scan Rate (V/s) = 0.03
Segment = 6
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.1

Segment 1:
Segment 2:

Segment 3:
Segment 4:

Segment 5:
Segment 6:

Potential/V, Current/A

-1.000, -1.042e-3
-0.999, 2.941e-4
-0.998, 1.481e-3
-0.997, 2.536e-3
-0.996, 3.437e-3
-0.995, 4.207e-3
-0.994, 4.884e-3
-0.993, 5.467e-3
-0.992, 5.963e-3
-0.991, 6.407e-3
-0.990, 6.777e-3
-0.989, 7.103e-3
-0.988, 7.398e-3
-0.987, 7.648e-3
-0.986, 7.873e-3
-0.985, 8.056e-3
-0.984, 8.231e-3
-0.983, 8.393e-3
-0.982, 8.522e-3
-0.981, 8.648e-3
-0.980, 8.767e-3
-0.979, 8.855e-3
-0.978, 8.951e-3
-0.977, 9.032e-3
-0.976, 9.094e-3
-0.975, 9.170e-3
-0.974, 9.224e-3
-0.973, 9.261e-3
-0.972, 9.306e-3
-0.971, 9.350e-3
-0.970, 9.400e-3
-0.969, 9.440e-3
-0.968, 9.474e-3
-0.967, 9.522e-3
-0.966, 9.552e-3
-0.965, 9.587e-3
-0.964, 9.621e-3
-0.963, 9.639e-3
-0.962, 9.669e-3
-0.961, 9.694e-3
-0.960, 9.697e-3
-0.959, 9.713e-3
-0.958, 9.733e-3
-0.957, 9.757e-3
-0.956, 9.780e-3
-0.955, 9.791e-3
-0.954, 9.818e-3
-0.953, 9.836e-3
-0.952, 9.851e-3
-0.951, 9.876e-3
-0.950, 9.880e-3
-0.949, 9.899e-3
-0.948, 9.920e-3
-0.947, 9.901e-3
-0.946, 9.921e-3
-0.945, 9.942e-3
-0.944, 9.950e-3
-0.943, 9.970e-3
-0.942, 9.983e-3
-0.941, 1.000e-2
-0.940, 1.002e-2
-0.939, 1.002e-2
-0.938, 1.004e-2
-0.937, 1.005e-2
-0.936, 1.005e-2
