Jan. 23, 2018   16:47:05
Chronopotentiometry
File: c:\users\lingd\desktop\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Cathodic Current (A) = 0.0864
Anodic Current (A) = 0.0864
Init P/N = N
Data Storage Interval (s) = 0.01
High E Limit (V) = 0.9
Low E Limit (V) = -0.1
Cathodic Time (s) = 10
Anodic Time (s) = 10
Current Switching Polarity = Potential
Segment = 5

Time/sec, Potential/V

1.000e-2, 1.159e-1
2.000e-2, 1.243e-1
3.000e-2, 1.305e-1
4.000e-2, 1.362e-1
5.000e-2, 1.413e-1
6.000e-2, 1.460e-1
7.000e-2, 1.504e-1
8.000e-2, 1.546e-1
9.000e-2, 1.586e-1
1.000e-1, 1.624e-1
1.100e-1, 1.661e-1
1.200e-1, 1.697e-1
1.300e-1, 1.734e-1
1.400e-1, 1.769e-1
1.500e-1, 1.801e-1
1.600e-1, 1.833e-1
1.700e-1, 1.864e-1
1.800e-1, 1.892e-1
1.900e-1, 1.923e-1
2.000e-1, 1.953e-1
2.100e-1, 1.980e-1
2.200e-1, 2.007e-1
2.300e-1, 2.034e-1
2.400e-1, 2.060e-1
2.500e-1, 2.087e-1
2.600e-1, 2.112e-1
2.700e-1, 2.138e-1
2.800e-1, 2.163e-1
2.900e-1, 2.188e-1
3.000e-1, 2.212e-1
3.100e-1, 2.237e-1
3.200e-1, 2.261e-1
3.300e-1, 2.285e-1
3.400e-1, 2.308e-1
3.500e-1, 2.331e-1
3.600e-1, 2.354e-1
3.700e-1, 2.377e-1
3.800e-1, 2.400e-1
3.900e-1, 2.422e-1
4.000e-1, 2.444e-1
4.100e-1, 2.466e-1
4.200e-1, 2.488e-1
4.300e-1, 2.509e-1
4.400e-1, 2.531e-1
4.500e-1, 2.552e-1
4.600e-1, 2.573e-1
4.700e-1, 2.594e-1
4.800e-1, 2.615e-1
4.900e-1, 2.636e-1
5.000e-1, 2.656e-1
5.100e-1, 2.676e-1
5.200e-1, 2.697e-1
5.300e-1, 2.717e-1
5.400e-1, 2.737e-1
5.500e-1, 2.756e-1
5.600e-1, 2.776e-1
5.700e-1, 2.796e-1
5.800e-1, 2.815e-1
5.900e-1, 2.835e-1
6.000e-1, 2.854e-1
6.100e-1, 2.873e-1
6.200e-1, 2.892e-1
6.300e-1, 2.911e-1
6.400e-1, 2.930e-1
6.500e-1, 2.949e-1
6.600e-1, 2.968e-1
6.700e-1, 2.986e-1
6.800e-1, 3.005e-1
6.900e-1, 3.024e-1
7.000e-1, 3.042e-1
7.100e-1, 3.060e-1
7.200e-1, 3.079e-1
7.300e-1, 3.097e-1
7.400e-1, 3.115e-1
7.500e-1, 3.133e-1
7.600e-1, 3.151e-1
