Mar. 28, 2018   17:15:11
Cyclic Voltammetry
File: c:\users\lingd\google drive\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Init E (V) = -1
High E (V) = 0
Low E (V) = -1
Init P/N = P
Scan Rate (V/s) = 0.2
Segment = 6
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.1

Segment 1:

Segment 2:
Segment 3:

Segment 4:
Segment 5:

Segment 6:
Potential/V, Current/A

-1.000, -1.013e-2
-0.999, -9.514e-3
-0.998, -8.976e-3
-0.997, -8.466e-3
-0.996, -7.978e-3
-0.995, -7.521e-3
-0.994, -7.079e-3
-0.993, -6.649e-3
-0.992, -6.241e-3
-0.991, -5.834e-3
-0.990, -5.444e-3
-0.989, -5.064e-3
-0.988, -4.684e-3
-0.987, -4.313e-3
-0.986, -3.954e-3
-0.985, -3.602e-3
-0.984, -3.252e-3
-0.983, -2.903e-3
-0.982, -2.566e-3
-0.981, -2.234e-3
-0.980, -1.903e-3
-0.979, -1.581e-3
-0.978, -1.255e-3
-0.977, -9.358e-4
-0.976, -6.294e-4
-0.975, -3.112e-4
-0.974, -4.763e-6
-0.973, 2.873e-4
-0.972, 5.905e-4
-0.971, 8.901e-4
-0.970, 1.184e-3
-0.969, 1.479e-3
-0.968, 1.761e-3
-0.967, 2.049e-3
-0.966, 2.331e-3
-0.965, 2.609e-3
-0.964, 2.893e-3
-0.963, 3.166e-3
-0.962, 3.441e-3
-0.961, 3.716e-3
-0.960, 3.966e-3
-0.959, 4.235e-3
-0.958, 4.497e-3
-0.957, 4.758e-3
-0.956, 5.024e-3
-0.955, 5.283e-3
-0.954, 5.544e-3
-0.953, 5.797e-3
-0.952, 6.043e-3
-0.951, 6.301e-3
-0.950, 6.551e-3
-0.949, 6.797e-3
-0.948, 7.044e-3
-0.947, 7.276e-3
-0.946, 7.528e-3
-0.945, 7.774e-3
-0.944, 8.017e-3
-0.943, 8.257e-3
-0.942, 8.496e-3
-0.941, 8.730e-3
-0.940, 8.970e-3
-0.939, 9.200e-3
-0.938, 9.436e-3
-0.937, 9.667e-3
-0.936, 9.886e-3
