Mar. 28, 2018   17:15:55
Cyclic Voltammetry
File: c:\users\lingd\google drive\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Init E (V) = -1
High E (V) = 0
Low E (V) = -1
Init P/N = P
Scan Rate (V/s) = 0.4
Segment = 6
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.1

Segment 1:

Segment 2:

Segment 3:

Segment 4:

Segment 5:

Segment 6:

Potential/V, Current/A

-1.000, -1.689e-2
-0.999, -1.622e-2
-0.998, -1.557e-2
-0.997, -1.499e-2
-0.996, -1.443e-2
-0.995, -1.391e-2
-0.994, -1.339e-2
-0.993, -1.290e-2
-0.992, -1.243e-2
-0.991, -1.194e-2
-0.990, -1.151e-2
-0.989, -1.105e-2
-0.988, -1.059e-2
-0.987, -1.016e-2
-0.986, -9.728e-3
-0.985, -9.329e-3
-0.984, -8.898e-3
-0.983, -8.498e-3
-0.982, -8.098e-3
-0.981, -7.699e-3
-0.980, -7.299e-3
-0.979, -6.899e-3
-0.978, -6.499e-3
-0.977, -6.130e-3
-0.976, -5.761e-3
-0.975, -5.361e-3
-0.974, -5.023e-3
-0.973, -4.654e-3
-0.972, -4.285e-3
-0.971, -3.916e-3
-0.970, -3.547e-3
-0.969, -3.209e-3
-0.968, -2.870e-3
-0.967, -2.501e-3
-0.966, -2.163e-3
-0.965, -1.825e-3
-0.964, -1.487e-3
-0.963, -1.148e-3
-0.962, -8.407e-4
-0.961, -5.024e-4
-0.960, -1.949e-4
-0.959, 1.434e-4
-0.958, 4.817e-4
-0.957, 7.892e-4
-0.956, 1.127e-3
-0.955, 1.435e-3
-0.954, 1.773e-3
-0.953, 2.081e-3
-0.952, 2.388e-3
-0.951, 2.696e-3
-0.950, 3.003e-3
-0.949, 3.311e-3
-0.948, 3.618e-3
-0.947, 3.926e-3
-0.946, 4.203e-3
-0.945, 4.510e-3
-0.944, 4.787e-3
-0.943, 5.095e-3
-0.942, 5.402e-3
-0.941, 5.710e-3
-0.940, 5.986e-3
-0.939, 6.263e-3
-0.938, 6.571e-3
-0.937, 6.848e-3
-0.936, 7.124e-3
