Jan. 21, 2018   13:17:46
Chronopotentiometry
File: c:\users\lingd\desktop\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Cathodic Current (A) = 0.04404
Anodic Current (A) = 0.04404
Init P/N = N
Data Storage Interval (s) = 0.1
High E Limit (V) = 0.1
Low E Limit (V) = -0.9
Cathodic Time (s) = 10
Anodic Time (s) = 10
Current Switching Polarity = Potential
Segment = 5

Time/sec, Potential/V

1.000e-1, -7.466e-1
2.000e-1, -7.842e-1
3.000e-1, -8.147e-1
4.000e-1, -8.411e-1
5.000e-1, -8.648e-1
6.000e-1, -8.865e-1
7.000e-1, -6.496e-1
8.000e-1, -5.543e-1
9.000e-1, -4.987e-1
1.000e+0, -4.559e-1
1.100e+0, -4.198e-1
1.200e+0, -3.883e-1
1.300e+0, -3.603e-1
1.400e+0, -3.343e-1
1.500e+0, -3.111e-1
1.600e+0, -2.887e-1
1.700e+0, -2.673e-1
1.800e+0, -2.467e-1
1.900e+0, -2.269e-1
2.000e+0, -2.075e-1
2.100e+0, -1.886e-1
2.200e+0, -1.702e-1
2.300e+0, -1.523e-1
2.400e+0, -1.348e-1
2.500e+0, -1.178e-1
2.600e+0, -1.011e-1
2.700e+0, -8.486e-2
2.800e+0, -6.898e-2
2.900e+0, -5.346e-2
3.000e+0, -3.834e-2
3.100e+0, -2.359e-2
3.200e+0, -9.277e-3
3.300e+0, 4.646e-3
3.400e+0, 1.818e-2
3.500e+0, 3.132e-2
3.600e+0, 4.409e-2
3.700e+0, 5.650e-2
3.800e+0, 6.854e-2
3.900e+0, 8.025e-2
4.000e+0, 9.162e-2
4.100e+0, -2.113e-1
4.200e+0, -3.465e-1
4.300e+0, -4.156e-1
4.400e+0, -4.647e-1
4.500e+0, -5.046e-1
4.600e+0, -5.387e-1
4.700e+0, -5.679e-1
4.800e+0, -5.946e-1
4.900e+0, -6.193e-1
5.000e+0, -6.424e-1
5.100e+0, -6.639e-1
5.200e+0, -6.843e-1
5.300e+0, -7.036e-1
5.400e+0, -7.219e-1
5.500e+0, -7.394e-1
5.600e+0, -7.561e-1
5.700e+0, -7.723e-1
5.800e+0, -7.880e-1
5.900e+0, -8.032e-1
6.000e+0, -8.181e-1
6.100e+0, -8.327e-1
6.200e+0, -8.470e-1
6.300e+0, -8.610e-1
6.400e+0, -8.747e-1
6.500e+0, -8.881e-1
6.600e+0, -6.390e-1
6.700e+0, -5.404e-1
6.800e+0, -4.819e-1
6.900e+0, -4.363e-1
7.000e+0, -3.971e-1
7.100e+0, -3.634e-1
7.200e+0, -3.322e-1
7.300e+0, -3.044e-1
7.400e+0, -2.783e-1
7.500e+0, -2.533e-1
7.600e+0, -2.292e-1
7.700e+0, -2.059e-1
7.800e+0, -1.834e-1
7.900e+0, -1.616e-1
8.000e+0, -1.404e-1
8.100e+0, -1.198e-1
8.200e+0, -9.991e-2
8.300e+0, -8.058e-2
8.400e+0, -6.186e-2
8.500e+0, -4.380e-2
8.600e+0, -2.638e-2
8.700e+0, -9.509e-3
8.800e+0, 6.774e-3
8.900e+0, 2.253e-2
9.000e+0, 3.772e-2
9.100e+0, 5.239e-2
9.200e+0, 6.650e-2
9.300e+0, 8.007e-2
9.400e+0, 9.310e-2
9.500e+0, -2.068e-1
9.600e+0, -3.422e-1
9.700e+0, -4.109e-1
9.800e+0, -4.596e-1
9.900e+0, -4.989e-1
1.000e+1, -5.324e-1
1.010e+1, -5.611e-1
1.020e+1, -5.873e-1
1.030e+1, -6.115e-1
1.040e+1, -6.340e-1
1.050e+1, -6.551e-1
1.060e+1, -6.750e-1
1.070e+1, -6.939e-1
1.080e+1, -7.119e-1
1.090e+1, -7.289e-1
1.100e+1, -7.453e-1
1.110e+1, -7.610e-1
1.120e+1, -7.763e-1
1.130e+1, -7.913e-1
1.140e+1, -8.059e-1
1.150e+1, -8.201e-1
1.160e+1, -8.341e-1
1.170e+1, -8.478e-1
1.180e+1, -8.613e-1
1.190e+1, -8.744e-1
1.200e+1, -8.872e-1
1.210e+1, -8.997e-1
