Apr. 13, 2018   15:33:08
Cyclic Voltammetry
File: c:\users\lingd\google drive\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Init E (V) = -1
High E (V) = 0
Low E (V) = -1
Init P/N = P
Scan Rate (V/s) = 0.5
Segment = 6
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.1

Segment 1:

Segment 2:

Segment 3:

Segment 4:

Segment 5:

Segment 6:

Potential/V, Current/A

-1.000, -1.179e-3
-0.999, 8.189e-5
-0.998, 1.527e-3
-0.997, 3.003e-3
-0.996, 4.418e-3
-0.995, 5.833e-3
-0.994, 7.217e-3
-0.993, 8.600e-3
-0.992, 9.954e-3
-0.991, 1.131e-2
-0.990, 1.263e-2
-0.989, 1.395e-2
-0.988, 1.521e-2
-0.987, 1.647e-2
-0.986, 1.773e-2
-0.985, 1.896e-2
-0.984, 2.019e-2
-0.983, 2.142e-2
-0.982, 2.262e-2
-0.981, 2.382e-2
-0.980, 2.499e-2
-0.979, 2.616e-2
-0.978, 2.730e-2
-0.977, 2.844e-2
-0.976, 2.957e-2
-0.975, 3.068e-2
-0.974, 3.179e-2
-0.973, 3.286e-2
-0.972, 3.391e-2
-0.971, 3.496e-2
-0.970, 3.597e-2
-0.969, 3.702e-2
-0.968, 3.803e-2
-0.967, 3.905e-2
-0.966, 4.006e-2
-0.965, 4.105e-2
-0.964, 4.203e-2
-0.963, 4.298e-2
-0.962, 4.397e-2
-0.961, 4.489e-2
-0.960, 4.581e-2
-0.959, 4.673e-2
-0.958, 4.766e-2
-0.957, 4.858e-2
-0.956, 4.947e-2
-0.955, 5.036e-2
-0.954, 5.122e-2
-0.953, 5.212e-2
-0.952, 5.295e-2
-0.951, 5.381e-2
-0.950, 5.464e-2
-0.949, 5.550e-2
-0.948, 5.630e-2
-0.947, 5.710e-2
-0.946, 5.790e-2
-0.945, 5.870e-2
-0.944, 5.950e-2
-0.943, 6.027e-2
-0.942, 6.103e-2
-0.941, 6.180e-2
-0.940, 6.254e-2
-0.939, 6.328e-2
-0.938, 6.402e-2
-0.937, 6.476e-2
-0.936, 6.546e-2
