Apr. 13, 2018   15:32:32
Cyclic Voltammetry
File: c:\users\lingd\google drive\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Init E (V) = -1
High E (V) = 0
Low E (V) = -1
Init P/N = P
Scan Rate (V/s) = 0.3
Segment = 6
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.1

Segment 1:

Segment 2:

Segment 3:

Segment 4:

Segment 5:

Segment 6:

Potential/V, Current/A

-1.000, -9.637e-4
-0.999, 4.509e-4
-0.998, 1.866e-3
-0.997, 3.311e-3
-0.996, 4.664e-3
-0.995, 6.017e-3
-0.994, 7.340e-3
-0.993, 8.631e-3
-0.992, 9.923e-3
-0.991, 1.115e-2
-0.990, 1.238e-2
-0.989, 1.355e-2
-0.988, 1.475e-2
-0.987, 1.592e-2
-0.986, 1.703e-2
-0.985, 1.813e-2
-0.984, 1.924e-2
-0.983, 2.029e-2
-0.982, 2.133e-2
-0.981, 2.235e-2
-0.980, 2.339e-2
-0.979, 2.438e-2
-0.978, 2.536e-2
-0.977, 2.631e-2
-0.976, 2.724e-2
-0.975, 2.816e-2
-0.974, 2.905e-2
-0.973, 2.994e-2
-0.972, 3.080e-2
-0.971, 3.163e-2
-0.970, 3.250e-2
-0.969, 3.333e-2
-0.968, 3.413e-2
-0.967, 3.493e-2
-0.966, 3.569e-2
-0.965, 3.646e-2
-0.964, 3.723e-2
-0.963, 3.794e-2
-0.962, 3.871e-2
-0.961, 3.942e-2
-0.960, 4.012e-2
-0.959, 4.080e-2
-0.958, 4.144e-2
-0.957, 4.212e-2
-0.956, 4.277e-2
-0.955, 4.341e-2
-0.954, 4.406e-2
-0.953, 4.467e-2
-0.952, 4.526e-2
-0.951, 4.587e-2
-0.950, 4.646e-2
-0.949, 4.704e-2
-0.948, 4.760e-2
-0.947, 4.812e-2
-0.946, 4.867e-2
-0.945, 4.919e-2
-0.944, 4.972e-2
-0.943, 5.024e-2
-0.942, 5.073e-2
-0.941, 5.122e-2
-0.940, 5.172e-2
-0.939, 5.218e-2
-0.938, 5.267e-2
-0.937, 5.310e-2
-0.936, 5.356e-2
