Apr. 13, 2018   15:23:39
Cyclic Voltammetry
File: c:\users\lingd\google drive\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Init E (V) = -1
High E (V) = 0
Low E (V) = -1
Init P/N = P
Scan Rate (V/s) = 0.02
Segment = 6
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.1

Segment 1:
Segment 2:

Segment 3:
Segment 4:

Segment 5:
Segment 6:

Potential/V, Current/A

-1.000, -4.284e-4
-0.999, 7.219e-4
-0.998, 1.600e-3
-0.997, 2.287e-3
-0.996, 2.833e-3
-0.995, 3.231e-3
-0.994, 3.558e-3
-0.993, 3.813e-3
-0.992, 4.002e-3
-0.991, 4.161e-3
-0.990, 4.282e-3
-0.989, 4.380e-3
-0.988, 4.467e-3
-0.987, 4.531e-3
-0.986, 4.584e-3
-0.985, 4.624e-3
-0.984, 4.667e-3
-0.983, 4.716e-3
-0.982, 4.744e-3
-0.981, 4.775e-3
-0.980, 4.809e-3
-0.979, 4.828e-3
-0.978, 4.857e-3
-0.977, 4.881e-3
-0.976, 4.892e-3
-0.975, 4.919e-3
-0.974, 4.932e-3
-0.973, 4.929e-3
-0.972, 4.944e-3
-0.971, 4.959e-3
-0.970, 4.980e-3
-0.969, 4.995e-3
-0.968, 5.005e-3
-0.967, 5.031e-3
-0.966, 5.044e-3
-0.965, 5.053e-3
-0.964, 5.074e-3
-0.963, 5.070e-3
-0.962, 5.086e-3
-0.961, 5.100e-3
-0.960, 5.085e-3
-0.959, 5.103e-3
-0.958, 5.113e-3
-0.957, 5.124e-3
-0.956, 5.141e-3
-0.955, 5.144e-3
-0.954, 5.159e-3
-0.953, 5.171e-3
-0.952, 5.171e-3
-0.951, 5.182e-3
-0.950, 5.182e-3
-0.949, 5.190e-3
-0.948, 5.203e-3
-0.947, 5.186e-3
-0.946, 5.206e-3
-0.945, 5.218e-3
-0.944, 5.218e-3
-0.943, 5.232e-3
-0.942, 5.236e-3
-0.941, 5.243e-3
-0.940, 5.259e-3
-0.939, 5.259e-3
-0.938, 5.264e-3
-0.937, 5.271e-3
-0.936, 5.270e-3
