Apr. 13, 2018   15:29:08
Cyclic Voltammetry
File: c:\users\lingd\google drive\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Init E (V) = -1
High E (V) = 0
Low E (V) = -1
Init P/N = P
Scan Rate (V/s) = 0.05
Segment = 6
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.1

Segment 1:

Segment 2:

Segment 3:

Segment 4:

Segment 5:

Segment 6:

Potential/V, Current/A

-1.000, -7.830e-4
-0.999, 3.736e-4
-0.998, 1.587e-3
-0.997, 2.698e-3
-0.996, 3.688e-3
-0.995, 4.561e-3
-0.994, 5.375e-3
-0.993, 6.091e-3
-0.992, 6.740e-3
-0.991, 7.321e-3
-0.990, 7.847e-3
-0.989, 8.320e-3
-0.988, 8.739e-3
-0.987, 9.118e-3
-0.986, 9.467e-3
-0.985, 9.757e-3
-0.984, 1.004e-2
-0.983, 1.031e-2
-0.982, 1.053e-2
-0.981, 1.075e-2
-0.980, 1.095e-2
-0.979, 1.112e-2
-0.978, 1.129e-2
-0.977, 1.143e-2
-0.976, 1.156e-2
-0.975, 1.168e-2
-0.974, 1.179e-2
-0.973, 1.188e-2
-0.972, 1.195e-2
-0.971, 1.204e-2
-0.970, 1.212e-2
-0.969, 1.219e-2
-0.968, 1.226e-2
-0.967, 1.232e-2
-0.966, 1.238e-2
-0.965, 1.244e-2
-0.964, 1.249e-2
-0.963, 1.253e-2
-0.962, 1.257e-2
-0.961, 1.260e-2
-0.960, 1.262e-2
-0.959, 1.266e-2
-0.958, 1.269e-2
-0.957, 1.272e-2
-0.956, 1.274e-2
-0.955, 1.277e-2
-0.954, 1.280e-2
-0.953, 1.282e-2
-0.952, 1.284e-2
-0.951, 1.286e-2
-0.950, 1.287e-2
-0.949, 1.289e-2
-0.948, 1.291e-2
-0.947, 1.291e-2
-0.946, 1.293e-2
-0.945, 1.295e-2
-0.944, 1.297e-2
-0.943, 1.298e-2
-0.942, 1.299e-2
-0.941, 1.301e-2
-0.940, 1.303e-2
-0.939, 1.304e-2
-0.938, 1.305e-2
-0.937, 1.306e-2
-0.936, 1.307e-2
