Apr. 13, 2018   15:33:23
Cyclic Voltammetry
File: c:\users\lingd\google drive\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Init E (V) = -1
High E (V) = 0
Low E (V) = -1
Init P/N = P
Scan Rate (V/s) = 0.6
Segment = 6
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.1

Segment 1:

Segment 2:

Segment 3:

Segment 4:

Segment 5:

Segment 6:

Potential/V, Current/A

-1.000, -7.792e-4
-0.999, 7.277e-4
-0.998, 2.204e-3
-0.997, 3.649e-3
-0.996, 5.095e-3
-0.995, 6.509e-3
-0.994, 7.924e-3
-0.993, 9.308e-3
-0.992, 1.069e-2
-0.991, 1.208e-2
-0.990, 1.340e-2
-0.989, 1.472e-2
-0.988, 1.604e-2
-0.987, 1.733e-2
-0.986, 1.860e-2
-0.985, 1.986e-2
-0.984, 2.112e-2
-0.983, 2.238e-2
-0.982, 2.364e-2
-0.981, 2.487e-2
-0.980, 2.610e-2
-0.979, 2.727e-2
-0.978, 2.847e-2
-0.977, 2.970e-2
-0.976, 3.080e-2
-0.975, 3.200e-2
-0.974, 3.317e-2
-0.973, 3.425e-2
-0.972, 3.539e-2
-0.971, 3.646e-2
-0.970, 3.754e-2
-0.969, 3.865e-2
-0.968, 3.972e-2
-0.967, 4.080e-2
-0.966, 4.184e-2
-0.965, 4.292e-2
-0.964, 4.397e-2
-0.963, 4.498e-2
-0.962, 4.603e-2
-0.961, 4.704e-2
-0.960, 4.800e-2
-0.959, 4.901e-2
-0.958, 4.996e-2
-0.957, 5.095e-2
-0.956, 5.193e-2
-0.955, 5.288e-2
-0.954, 5.384e-2
-0.953, 5.476e-2
-0.952, 5.571e-2
-0.951, 5.664e-2
-0.950, 5.756e-2
-0.949, 5.845e-2
-0.948, 5.937e-2
-0.947, 6.023e-2
-0.946, 6.110e-2
-0.945, 6.199e-2
-0.944, 6.285e-2
-0.943, 6.371e-2
-0.942, 6.457e-2
-0.941, 6.540e-2
-0.940, 6.623e-2
-0.939, 6.706e-2
-0.938, 6.789e-2
-0.937, 6.869e-2
-0.936, 6.946e-2
