Mar. 29, 2018   14:41:30
Cyclic Voltammetry
File: c:\users\lingd\google drive\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Init E (V) = -1
High E (V) = 0
Low E (V) = -1
Init P/N = P
Scan Rate (V/s) = 0.05
Segment = 6
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.1

Segment 1:

Segment 2:
Segment 3:
Segment 4:
Segment 5:
Segment 6:
Potential/V, Current/A

-1.000, -4.749e-3
-0.999, -4.020e-3
-0.998, -3.296e-3
-0.997, -2.638e-3
-0.996, -2.031e-3
-0.995, -1.469e-3
-0.994, -9.244e-4
-0.993, -4.139e-4
-0.992, 8.292e-5
-0.991, 5.623e-4
-0.990, 1.017e-3
-0.989, 1.460e-3
-0.988, 1.887e-3
-0.987, 2.297e-3
-0.986, 2.703e-3
-0.985, 3.087e-3
-0.984, 3.472e-3
-0.983, 3.846e-3
-0.982, 4.196e-3
-0.981, 4.553e-3
-0.980, 4.898e-3
-0.979, 5.237e-3
-0.978, 5.570e-3
-0.977, 5.886e-3
-0.976, 6.196e-3
-0.975, 6.505e-3
-0.974, 6.803e-3
-0.973, 7.088e-3
-0.972, 7.367e-3
-0.971, 7.651e-3
-0.970, 7.939e-3
-0.969, 8.208e-3
-0.968, 8.471e-3
-0.967, 8.731e-3
-0.966, 8.983e-3
-0.965, 9.235e-3
-0.964, 9.479e-3
-0.963, 9.712e-3
-0.962, 9.942e-3
-0.961, 1.017e-2
-0.960, 1.039e-2
-0.959, 1.060e-2
-0.958, 1.082e-2
-0.957, 1.103e-2
-0.956, 1.124e-2
-0.955, 1.144e-2
-0.954, 1.164e-2
-0.953, 1.184e-2
-0.952, 1.203e-2
-0.951, 1.222e-2
-0.950, 1.240e-2
-0.949, 1.258e-2
-0.948, 1.276e-2
-0.947, 1.292e-2
-0.946, 1.310e-2
-0.945, 1.326e-2
-0.944, 1.343e-2
-0.943, 1.360e-2
-0.942, 1.375e-2
-0.941, 1.391e-2
-0.940, 1.406e-2
-0.939, 1.421e-2
-0.938, 1.437e-2
-0.937, 1.451e-2
-0.936, 1.465e-2
