Mar. 29, 2018   16:34:42
Cyclic Voltammetry
File: c:\users\lingd\google drive\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Init E (V) = -1
High E (V) = 0
Low E (V) = -1
Init P/N = P
Scan Rate (V/s) = 0.2
Segment = 6
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.1

Segment 1:

Segment 2:

Segment 3:

Segment 4:

Segment 5:

Segment 6:

Potential/V, Current/A

-1.000, -1.654e-2
-0.999, -1.561e-2
-0.998, -1.476e-2
-0.997, -1.396e-2
-0.996, -1.320e-2
-0.995, -1.247e-2
-0.994, -1.176e-2
-0.993, -1.108e-2
-0.992, -1.041e-2
-0.991, -9.757e-3
-0.990, -9.119e-3
-0.989, -8.491e-3
-0.988, -7.873e-3
-0.987, -7.272e-3
-0.986, -6.681e-3
-0.985, -6.104e-3
-0.984, -5.538e-3
-0.983, -4.970e-3
-0.982, -4.410e-3
-0.981, -3.860e-3
-0.980, -3.308e-3
-0.979, -2.781e-3
-0.978, -2.240e-3
-0.977, -1.719e-3
-0.976, -1.213e-3
-0.975, -6.925e-4
-0.974, -1.849e-4
-0.973, 3.101e-4
-0.972, 8.037e-4
-0.971, 1.292e-3
-0.970, 1.785e-3
-0.969, 2.267e-3
-0.968, 2.744e-3
-0.967, 3.220e-3
-0.966, 3.696e-3
-0.965, 4.159e-3
-0.964, 4.619e-3
-0.963, 5.069e-3
-0.962, 5.533e-3
-0.961, 5.980e-3
-0.960, 6.407e-3
-0.959, 6.865e-3
-0.958, 7.305e-3
-0.957, 7.745e-3
-0.956, 8.192e-3
-0.955, 8.612e-3
-0.954, 9.052e-3
-0.953, 9.482e-3
-0.952, 9.892e-3
-0.951, 1.031e-2
-0.950, 1.074e-2
-0.949, 1.115e-2
-0.948, 1.157e-2
-0.947, 1.195e-2
-0.946, 1.237e-2
-0.945, 1.278e-2
-0.944, 1.317e-2
-0.943, 1.358e-2
-0.942, 1.397e-2
-0.941, 1.436e-2
-0.940, 1.476e-2
-0.939, 1.514e-2
-0.938, 1.552e-2
-0.937, 1.592e-2
-0.936, 1.629e-2
