Mar. 29, 2018   14:43:55
Cyclic Voltammetry
File: c:\users\lingd\google drive\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Init E (V) = -1
High E (V) = 0
Low E (V) = -1
Init P/N = P
Scan Rate (V/s) = 0.1
Segment = 6
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.1

Segment 1:

Segment 2:

Segment 3:

Segment 4:

Segment 5:

Segment 6:

Potential/V, Current/A

-1.000, -7.378e-3
-0.999, -6.493e-3
-0.998, -5.712e-3
-0.997, -4.976e-3
-0.996, -4.273e-3
-0.995, -3.622e-3
-0.994, -2.979e-3
-0.993, -2.370e-3
-0.992, -1.787e-3
-0.991, -1.214e-3
-0.990, -6.545e-4
-0.989, -1.156e-4
-0.988, 4.225e-4
-0.987, 9.332e-4
-0.986, 1.437e-3
-0.985, 1.925e-3
-0.984, 2.412e-3
-0.983, 2.892e-3
-0.982, 3.361e-3
-0.981, 3.820e-3
-0.980, 4.275e-3
-0.979, 4.715e-3
-0.978, 5.163e-3
-0.977, 5.595e-3
-0.976, 6.013e-3
-0.975, 6.437e-3
-0.974, 6.852e-3
-0.973, 7.245e-3
-0.972, 7.653e-3
-0.971, 8.050e-3
-0.970, 8.448e-3
-0.969, 8.834e-3
-0.968, 9.215e-3
-0.967, 9.597e-3
-0.966, 9.964e-3
-0.965, 1.033e-2
-0.964, 1.069e-2
-0.963, 1.104e-2
-0.962, 1.140e-2
-0.961, 1.175e-2
-0.960, 1.208e-2
-0.959, 1.243e-2
-0.958, 1.277e-2
-0.957, 1.311e-2
-0.956, 1.344e-2
-0.955, 1.376e-2
-0.954, 1.409e-2
-0.953, 1.441e-2
-0.952, 1.473e-2
-0.951, 1.504e-2
-0.950, 1.535e-2
-0.949, 1.565e-2
-0.948, 1.597e-2
-0.947, 1.624e-2
-0.946, 1.655e-2
-0.945, 1.684e-2
-0.944, 1.712e-2
-0.943, 1.742e-2
-0.942, 1.770e-2
-0.941, 1.797e-2
-0.940, 1.826e-2
-0.939, 1.853e-2
-0.938, 1.880e-2
-0.937, 1.907e-2
-0.936, 1.933e-2
