Apr. 17, 2018   13:11:53
Chronopotentiometry
File: c:\users\lingd\google drive\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Cathodic Current (A) = 0.1608
Anodic Current (A) = 0.1608
Init P/N = N
Data Storage Interval (s) = 0.001
High E Limit (V) = 0
Low E Limit (V) = -1
Cathodic Time (s) = 10
Anodic Time (s) = 10
Current Switching Polarity = Potential
Segment = 5

Time/sec, Potential/V

1.000e-3, -8.936e-1
2.000e-3, -9.108e-1
3.000e-3, -9.209e-1
4.000e-3, -9.284e-1
5.000e-3, -9.319e-1
6.000e-3, -9.344e-1
7.000e-3, -9.382e-1
8.000e-3, -9.432e-1
9.000e-3, -9.484e-1
1.000e-2, -9.537e-1
1.100e-2, -9.588e-1
1.200e-2, -9.638e-1
1.300e-2, -9.688e-1
1.400e-2, -9.733e-1
1.500e-2, -9.779e-1
1.600e-2, -9.822e-1
1.700e-2, -9.864e-1
1.800e-2, -9.904e-1
1.900e-2, -9.943e-1
2.000e-2, -9.982e-1
2.100e-2, -4.340e-1
2.200e-2, -4.128e-1
2.300e-2, -3.927e-1
2.400e-2, -3.751e-1
2.500e-2, -3.606e-1
2.600e-2, -3.501e-1
2.700e-2, -3.387e-1
2.800e-2, -3.266e-1
2.900e-2, -3.151e-1
3.000e-2, -3.043e-1
3.100e-2, -2.942e-1
3.200e-2, -2.844e-1
3.300e-2, -2.747e-1
3.400e-2, -2.654e-1
3.500e-2, -2.566e-1
3.600e-2, -2.483e-1
3.700e-2, -2.402e-1
3.800e-2, -2.323e-1
3.900e-2, -2.248e-1
4.000e-2, -2.175e-1
4.100e-2, -2.104e-1
4.200e-2, -2.036e-1
4.300e-2, -1.969e-1
4.400e-2, -1.905e-1
4.500e-2, -1.842e-1
4.600e-2, -1.780e-1
4.700e-2, -1.720e-1
4.800e-2, -1.661e-1
4.900e-2, -1.604e-1
5.000e-2, -1.548e-1
5.100e-2, -1.493e-1
5.200e-2, -1.439e-1
5.300e-2, -1.385e-1
5.400e-2, -1.333e-1
5.500e-2, -1.282e-1
5.600e-2, -1.232e-1
5.700e-2, -1.182e-1
5.800e-2, -1.132e-1
5.900e-2, -1.084e-1
6.000e-2, -1.036e-1
6.100e-2, -9.882e-2
6.200e-2, -9.415e-2
6.300e-2, -8.959e-2
6.400e-2, -8.517e-2
6.500e-2, -8.085e-2
6.600e-2, -7.664e-2
6.700e-2, -7.244e-2
6.800e-2, -6.830e-2
6.900e-2, -6.439e-2
7.000e-2, -6.104e-2
7.100e-2, -5.844e-2
7.200e-2, -5.595e-2
7.300e-2, -5.326e-2
7.400e-2, -5.031e-2
7.500e-2, -4.719e-2
7.600e-2, -4.396e-2
7.700e-2, -4.060e-2
7.800e-2, -3.718e-2
7.900e-2, -3.365e-2
8.000e-2, -2.999e-2
8.100e-2, -2.616e-2
8.200e-2, -2.204e-2
8.300e-2, -1.749e-2
8.400e-2, -1.247e-2
8.500e-2, -7.327e-3
8.600e-2, -2.761e-3
8.700e-2, -5.958e-1
8.800e-2, -6.393e-1
8.900e-2, -6.713e-1
9.000e-2, -6.970e-1
9.100e-2, -7.181e-1
9.200e-2, -7.360e-1
9.300e-2, -7.518e-1
9.400e-2, -7.663e-1
9.500e-2, -7.798e-1
9.600e-2, -7.922e-1
9.700e-2, -8.021e-1
9.800e-2, -8.106e-1
9.900e-2, -8.192e-1
1.000e-1, -8.284e-1
