Apr. 17, 2018   13:11:55
Chronopotentiometry
File: c:\users\lingd\google drive\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Cathodic Current (A) = 0.2144
Anodic Current (A) = 0.2144
Init P/N = N
Data Storage Interval (s) = 0.001
High E Limit (V) = 0
Low E Limit (V) = -1
Cathodic Time (s) = 10
Anodic Time (s) = 10
Current Switching Polarity = Potential
Segment = 5

Time/sec, Potential/V

1.000e-3, -9.379e-1
2.000e-3, -9.602e-1
3.000e-3, -9.732e-1
4.000e-3, -9.841e-1
5.000e-3, -9.942e-1
6.000e-3, -3.474e-1
7.000e-3, -3.103e-1
8.000e-3, -2.797e-1
9.000e-3, -2.547e-1
1.000e-2, -2.338e-1
1.100e-2, -2.159e-1
1.200e-2, -2.002e-1
1.300e-2, -1.858e-1
1.400e-2, -1.724e-1
1.500e-2, -1.598e-1
1.600e-2, -1.479e-1
1.700e-2, -1.363e-1
1.800e-2, -1.249e-1
1.900e-2, -1.138e-1
2.000e-2, -1.032e-1
2.100e-2, -9.269e-2
2.200e-2, -8.241e-2
2.300e-2, -7.214e-2
2.400e-2, -6.189e-2
2.500e-2, -5.212e-2
2.600e-2, -4.388e-2
2.700e-2, -3.572e-2
2.800e-2, -2.551e-2
2.900e-2, -1.874e-2
3.000e-2, -2.114e-2
3.100e-2, -1.843e-2
3.200e-2, -1.318e-2
3.300e-2, -7.209e-3
3.400e-2, -9.513e-4
3.500e-2, -6.919e-1
3.600e-2, -7.388e-1
3.700e-2, -7.760e-1
3.800e-2, -8.019e-1
3.900e-2, -8.229e-1
4.000e-2, -8.426e-1
4.100e-2, -8.633e-1
4.200e-2, -8.837e-1
4.300e-2, -8.993e-1
4.400e-2, -9.115e-1
4.500e-2, -9.197e-1
4.600e-2, -9.272e-1
4.700e-2, -9.377e-1
4.800e-2, -9.488e-1
4.900e-2, -9.582e-1
5.000e-2, -9.662e-1
5.100e-2, -9.739e-1
5.200e-2, -9.815e-1
5.300e-2, -9.886e-1
5.400e-2, -9.955e-1
5.500e-2, -3.658e-1
5.600e-2, -3.195e-1
5.700e-2, -2.848e-1
5.800e-2, -2.572e-1
5.900e-2, -2.338e-1
6.000e-2, -2.126e-1
6.100e-2, -1.933e-1
6.200e-2, -1.755e-1
6.300e-2, -1.591e-1
6.400e-2, -1.434e-1
6.500e-2, -1.282e-1
6.600e-2, -1.119e-1
6.700e-2, -9.667e-2
6.800e-2, -8.715e-2
6.900e-2, -7.342e-2
7.000e-2, -6.118e-2
7.100e-2, -6.695e-2
7.200e-2, -6.173e-2
7.300e-2, -5.378e-2
7.400e-2, -4.543e-2
7.500e-2, -3.701e-2
7.600e-2, -2.811e-2
7.700e-2, -1.875e-2
7.800e-2, -8.750e-3
7.900e-2, -6.990e-1
8.000e-2, -7.461e-1
8.100e-2, -7.816e-1
8.200e-2, -8.100e-1
8.300e-2, -8.340e-1
8.400e-2, -8.537e-1
8.500e-2, -8.682e-1
8.600e-2, -8.811e-1
8.700e-2, -8.940e-1
8.800e-2, -9.085e-1
8.900e-2, -9.242e-1
9.000e-2, -9.372e-1
9.100e-2, -9.490e-1
9.200e-2, -9.568e-1
9.300e-2, -9.615e-1
9.400e-2, -9.689e-1
9.500e-2, -9.785e-1
9.600e-2, -9.871e-1
9.700e-2, -9.937e-1
