cp0.5.txt
0.0,-1.0 
0.0,-0.998 
0.0,-0.9942 
0.0,-0.993 
0.0,-0.992 
1.0,-0.9912 
1.0,-0.9906 
1.0,-0.99 
1.0,-0.9895 
1.0,-0.989 
1.0,-0.9885 
1.0,-0.988 
1.0,-0.9876 
1.0,-0.9872 
1.0,-0.9867 
1.0,-0.9863 
1.0,-0.9859 
2.0,-0.9855 
2.0,-0.9851 
2.0,-0.9847 
2.0,-0.9843 
2.0,-0.9839 
2.0,-0.9836 
2.0,-0.9832 
2.0,-0.9828 
2.0,-0.9824 
2.0,-0.982 
2.0,-0.9817 
2.0,-0.9813 
2.0,-0.9809 
3.0,-0.9806 
3.0,-0.9802 
3.0,-0.9798 
3.0,-0.9795 
3.0,-0.9791 
3.0,-0.9787 
3.0,-0.9784 
3.0,-0.978 
3.0,-0.9777 
3.0,-0.9773 
3.0,-0.9769 
3.0,-0.9766 
4.0,-0.9762 
4.0,-0.9759 
4.0,-0.9755 
4.0,-0.9752 
4.0,-0.9748 
4.0,-0.9745 
4.0,-0.9741 
4.0,-0.9738 
4.0,-0.9734 
4.0,-0.9731 
4.0,-0.9727 
4.0,-0.9724 
4.0,-0.972 
5.0,-0.9717 
5.0,-0.9713 
5.0,-0.971 
5.0,-0.9707 
5.0,-0.9703 
5.0,-0.97 
5.0,-0.9697 
5.0,-0.9693 
5.0,-0.969 
5.0,-0.9686 
5.0,-0.9683 
5.0,-0.968 
6.0,-0.9676 
6.0,-0.9673 
6.0,-0.967 
6.0,-0.9666 
6.0,-0.9663 
6.0,-0.966 
6.0,-0.9656 
6.0,-0.9653 
6.0,-0.965 
6.0,-0.9646 
6.0,-0.9643 
6.0,-0.964 
6.0,-0.9637 
7.0,-0.9633 
7.0,-0.963 
7.0,-0.9627 
7.0,-0.9623 
7.0,-0.962 
7.0,-0.9617 
7.0,-0.9614 
7.0,-0.961 
7.0,-0.9607 
7.0,-0.9604 
7.0,-0.9601 
7.0,-0.9598 
8.0,-0.9595 
8.0,-0.9591 
8.0,-0.9588 
8.0,-0.9585 
8.0,-0.9582 
8.0,-0.9578 
8.0,-0.9575 
8.0,-0.9572 
8.0,-0.9569 
8.0,-0.9566 
8.0,-0.9563 
8.0,-0.9559 
8.0,-0.9556 
9.0,-0.9553 
9.0,-0.955 
9.0,-0.9547 
9.0,-0.9543 
9.0,-0.954 
9.0,-0.9537 
9.0,-0.9534 
9.0,-0.9531 
9.0,-0.9528 
9.0,-0.9525 
9.0,-0.9522 
9.0,-0.9518 
10.0,-0.9515 
10.0,-0.9512 
10.0,-0.9509 
10.0,-0.9506 
10.0,-0.9503 
10.0,-0.95 
10.0,-0.9497 
10.0,-0.9494 
10.0,-0.9491 
10.0,-0.9488 
10.0,-0.9485 
10.0,-0.9481 
10.0,-0.9478 
11.0,-0.9475 
11.0,-0.9472 
11.0,-0.9469 
11.0,-0.9466 
11.0,-0.9463 
11.0,-0.946 
11.0,-0.9457 
11.0,-0.9454 
11.0,-0.9451 
11.0,-0.9448 
11.0,-0.9445 
11.0,-0.9442 
12.0,-0.9439 
12.0,-0.9436 
12.0,-0.9433 
12.0,-0.943 
12.0,-0.9427 
12.0,-0.9424 
12.0,-0.9421 
12.0,-0.9418 
12.0,-0.9415 
12.0,-0.9412 
12.0,-0.9409 
12.0,-0.9406 
12.0,-0.9403 
13.0,-0.94 
13.0,-0.9397 
13.0,-0.9395 
13.0,-0.9392 
13.0,-0.9389 
13.0,-0.9386 
13.0,-0.9383 
13.0,-0.938 
13.0,-0.9377 
13.0,-0.9374 
13.0,-0.9371 
13.0,-0.9368 
14.0,-0.9365 
14.0,-0.9362 
14.0,-0.9359 
14.0,-0.9356 
14.0,-0.9353 
14.0,-0.935 
14.0,-0.9347 
14.0,-0.9344 
14.0,-0.9341 
14.0,-0.9338 
14.0,-0.9336 
14.0,-0.9333 
14.0,-0.933 
15.0,-0.9327 
15.0,-0.9324 
15.0,-0.9321 
15.0,-0.9318 
15.0,-0.9315 
15.0,-0.9313 
15.0,-0.931 
15.0,-0.9307 
15.0,-0.9304 
15.0,-0.9301 
15.0,-0.9298 
15.0,-0.9295 
16.0,-0.9293 
16.0,-0.929 
16.0,-0.9287 
16.0,-0.9284 
16.0,-0.9281 
16.0,-0.9278 
16.0,-0.9275 
16.0,-0.9273 
16.0,-0.927 
16.0,-0.9267 
16.0,-0.9264 
16.0,-0.9261 
16.0,-0.9258 
17.0,-0.9256 
17.0,-0.9253 
17.0,-0.925 
17.0,-0.9247 
17.0,-0.9244 
17.0,-0.9241 
17.0,-0.9239 
17.0,-0.9236 
17.0,-0.9233 
17.0,-0.923 
17.0,-0.9227 
17.0,-0.9225 
18.0,-0.9222 
18.0,-0.9219 
18.0,-0.9216 
18.0,-0.9214 
18.0,-0.9211 
18.0,-0.9208 
18.0,-0.9205 
18.0,-0.9202 
18.0,-0.92 
18.0,-0.9197 
18.0,-0.9194 
18.0,-0.9191 
18.0,-0.9189 
19.0,-0.9186 
19.0,-0.9183 
19.0,-0.918 
19.0,-0.9178 
19.0,-0.9175 
19.0,-0.9172 
19.0,-0.9169 
19.0,-0.9167 
19.0,-0.9164 
19.0,-0.9161 
19.0,-0.9158 
19.0,-0.9155 
20.0,-0.9153 
20.0,-0.915 
20.0,-0.9147 
20.0,-0.9145 
20.0,-0.9142 
20.0,-0.9139 
20.0,-0.9136 
20.0,-0.9134 
20.0,-0.9131 
20.0,-0.9128 
20.0,-0.9125 
20.0,-0.9123 
20.0,-0.912 
21.0,-0.9117 
21.0,-0.9115 
21.0,-0.9112 
21.0,-0.9109 
21.0,-0.9107 
21.0,-0.9104 
21.0,-0.9101 
21.0,-0.9099 
21.0,-0.9096 
21.0,-0.9093 
21.0,-0.909 
21.0,-0.9088 
22.0,-0.9085 
22.0,-0.9083 
22.0,-0.908 
22.0,-0.9077 
22.0,-0.9074 
22.0,-0.9072 
22.0,-0.9069 
22.0,-0.9067 
22.0,-0.9064 
22.0,-0.9062 
22.0,-0.9059 
22.0,-0.9056 
22.0,-0.9053 
23.0,-0.9051 
23.0,-0.9048 
23.0,-0.9046 
23.0,-0.9043 
23.0,-0.904 
23.0,-0.9038 
23.0,-0.9035 
23.0,-0.9032 
23.0,-0.903 
23.0,-0.9027 
23.0,-0.9024 
23.0,-0.9022 
24.0,-0.9019 
24.0,-0.9017 
24.0,-0.9014 
24.0,-0.9011 
24.0,-0.9009 
24.0,-0.9006 
24.0,-0.9004 
24.0,-0.9001 
24.0,-0.8998 
24.0,-0.8996 
24.0,-0.8993 
24.0,-0.8991 
24.0,-0.8988 
25.0,-0.8985 
25.0,-0.8983 
25.0,-0.898 
25.0,-0.8977 
25.0,-0.8975 
25.0,-0.8972 
25.0,-0.897 
25.0,-0.8967 
25.0,-0.8964 
25.0,-0.8962 
25.0,-0.8959 
25.0,-0.8957 
26.0,-0.8954 
26.0,-0.8951 
26.0,-0.8949 
26.0,-0.8946 
26.0,-0.8944 
26.0,-0.8941 
26.0,-0.8939 
26.0,-0.8936 
26.0,-0.8933 
26.0,-0.8931 
26.0,-0.8928 
26.0,-0.8926 
26.0,-0.8923 
27.0,-0.8921 
27.0,-0.8918 
27.0,-0.8916 
27.0,-0.8913 
27.0,-0.8911 
27.0,-0.8908 
27.0,-0.8905 
27.0,-0.8903 
27.0,-0.89 
27.0,-0.8898 
27.0,-0.8895 
27.0,-0.8893 
28.0,-0.889 
28.0,-0.8888 
28.0,-0.8885 
28.0,-0.8883 
28.0,-0.888 
28.0,-0.8878 
28.0,-0.8875 
28.0,-0.8872 
28.0,-0.887 
28.0,-0.8867 
28.0,-0.8865 
28.0,-0.8862 
29.0,-0.886 
29.0,-0.8857 
29.0,-0.8855 
29.0,-0.8852 
29.0,-0.885 
29.0,-0.8847 
29.0,-0.8845 
29.0,-0.8842 
29.0,-0.884 
29.0,-0.8837 
29.0,-0.8835 
29.0,-0.8832 
29.0,-0.883 
30.0,-0.8827 
30.0,-0.8825 
30.0,-0.8822 
30.0,-0.882 
30.0,-0.8817 
30.0,-0.8815 
30.0,-0.8812 
30.0,-0.881 
30.0,-0.8807 
30.0,-0.8805 
30.0,-0.8803 
30.0,-0.88 
31.0,-0.8797 
31.0,-0.8795 
31.0,-0.8793 
31.0,-0.879 
31.0,-0.8788 
31.0,-0.8785 
31.0,-0.8783 
31.0,-0.878 
31.0,-0.8778 
31.0,-0.8775 
31.0,-0.8773 
31.0,-0.877 
31.0,-0.8768 
32.0,-0.8765 
32.0,-0.8763 
32.0,-0.876 
32.0,-0.8758 
32.0,-0.8755 
32.0,-0.8753 
32.0,-0.8751 
32.0,-0.8748 
32.0,-0.8746 
32.0,-0.8743 
32.0,-0.8741 
32.0,-0.8738 
33.0,-0.8736 
33.0,-0.8734 
33.0,-0.8731 
33.0,-0.8729 
33.0,-0.8726 
33.0,-0.8724 
33.0,-0.8721 
33.0,-0.8719 
33.0,-0.8717 
33.0,-0.8714 
33.0,-0.8712 
33.0,-0.8709 
33.0,-0.8707 
34.0,-0.8704 
34.0,-0.8702 
34.0,-0.87 
34.0,-0.8697 
34.0,-0.8695 
34.0,-0.8692 
