Jan. 21, 2018   13:51:32
Cyclic Voltammetry
File: c:\users\lingd\desktop\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Init E (V) = -0.9
High E (V) = 0.1
Low E (V) = -0.9
Init P/N = P
Scan Rate (V/s) = 0.01
Segment = 6
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.1

Segment 1:
Segment 2:

Segment 3:
Segment 4:

Segment 5:
Segment 6:

Potential/V, Current/A

-0.900, -5.050e-3
-0.899, -4.720e-3
-0.898, -4.458e-3
-0.897, -4.228e-3
-0.896, -4.028e-3
-0.895, -3.830e-3
-0.894, -3.649e-3
-0.893, -3.480e-3
-0.892, -3.319e-3
-0.891, -3.166e-3
-0.890, -3.020e-3
-0.889, -2.880e-3
-0.888, -2.747e-3
-0.887, -2.617e-3
-0.886, -2.493e-3
-0.885, -2.374e-3
-0.884, -2.256e-3
-0.883, -2.150e-3
-0.882, -2.041e-3
-0.881, -1.939e-3
-0.880, -1.840e-3
-0.879, -1.738e-3
-0.878, -1.642e-3
-0.877, -1.550e-3
-0.876, -1.455e-3
-0.875, -1.366e-3
-0.874, -1.280e-3
-0.873, -1.194e-3
-0.872, -1.114e-3
-0.871, -1.032e-3
-0.870, -9.559e-4
-0.869, -8.792e-4
-0.868, -7.984e-4
-0.867, -7.263e-4
-0.866, -6.534e-4
-0.865, -5.813e-4
-0.864, -5.117e-4
-0.863, -4.424e-4
-0.862, -3.758e-4
-0.861, -3.124e-4
-0.860, -2.478e-4
-0.859, -1.867e-4
-0.858, -1.259e-4
-0.857, -6.157e-5
-0.856, 1.338e-6
-0.855, 6.361e-5
-0.854, 1.199e-4
-0.853, 1.777e-4
-0.852, 2.366e-4
-0.851, 2.891e-4
-0.850, 3.440e-4
-0.849, 3.985e-4
-0.848, 4.486e-4
-0.847, 5.006e-4
-0.846, 5.535e-4
-0.845, 5.997e-4
-0.844, 6.523e-4
-0.843, 7.001e-4
-0.842, 7.467e-4
-0.841, 7.963e-4
-0.840, 8.406e-4
-0.839, 8.901e-4
-0.838, 9.373e-4
-0.837, 9.821e-4
-0.836, 1.029e-3
-0.835, 1.069e-3
-0.834, 1.109e-3
-0.833, 1.152e-3
-0.832, 1.187e-3
-0.831, 1.232e-3
-0.830, 1.274e-3
-0.829, 1.313e-3
-0.828, 1.356e-3
-0.827, 1.394e-3
-0.826, 1.433e-3
-0.825, 1.474e-3
-0.824, 1.510e-3
-0.823, 1.550e-3
-0.822, 1.586e-3
-0.821, 1.621e-3
-0.820, 1.661e-3
-0.819, 1.690e-3
-0.818, 1.727e-3
-0.817, 1.764e-3
-0.816, 1.795e-3
-0.815, 1.831e-3
-0.814, 1.865e-3
-0.813, 1.896e-3
-0.812, 1.930e-3
-0.811, 1.960e-3
-0.810, 1.994e-3
-0.809, 2.027e-3
-0.808, 2.057e-3
-0.807, 2.089e-3
-0.806, 2.118e-3
-0.805, 2.149e-3
-0.804, 2.181e-3
-0.803, 2.209e-3
-0.802, 2.240e-3
-0.801, 2.272e-3
-0.800, 2.300e-3
-0.799, 2.330e-3
-0.798, 2.360e-3
