Jan. 21, 2018   14:14:26
Cyclic Voltammetry
File: c:\users\lingd\desktop\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Init E (V) = -0.9
High E (V) = 0.1
Low E (V) = -0.9
Init P/N = P
Scan Rate (V/s) = 0.15
Segment = 6
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.1

Segment 1:

Segment 2:

Segment 3:

Segment 4:

Segment 5:

Segment 6:

Potential/V, Current/A

-0.900, -1.977e-2
-0.899, -1.926e-2
-0.898, -1.883e-2
-0.897, -1.844e-2
-0.896, -1.810e-2
-0.895, -1.777e-2
-0.894, -1.745e-2
-0.893, -1.716e-2
-0.892, -1.686e-2
-0.891, -1.658e-2
-0.890, -1.631e-2
-0.889, -1.605e-2
-0.888, -1.579e-2
-0.887, -1.554e-2
-0.886, -1.530e-2
-0.885, -1.505e-2
-0.884, -1.482e-2
-0.883, -1.461e-2
-0.882, -1.438e-2
-0.881, -1.416e-2
-0.880, -1.395e-2
-0.879, -1.374e-2
-0.878, -1.353e-2
-0.877, -1.332e-2
-0.876, -1.312e-2
-0.875, -1.292e-2
-0.874, -1.273e-2
-0.873, -1.253e-2
-0.872, -1.235e-2
-0.871, -1.216e-2
-0.870, -1.197e-2
-0.869, -1.180e-2
-0.868, -1.163e-2
-0.867, -1.145e-2
-0.866, -1.127e-2
-0.865, -1.109e-2
-0.864, -1.092e-2
-0.863, -1.075e-2
-0.862, -1.058e-2
-0.861, -1.041e-2
-0.860, -1.024e-2
-0.859, -1.008e-2
-0.858, -9.919e-3
-0.857, -9.766e-3
-0.856, -9.607e-3
-0.855, -9.440e-3
-0.854, -9.287e-3
-0.853, -9.131e-3
-0.852, -8.968e-3
-0.851, -8.821e-3
-0.850, -8.670e-3
-0.849, -8.510e-3
-0.848, -8.370e-3
-0.847, -8.215e-3
-0.846, -8.064e-3
-0.845, -7.927e-3
-0.844, -7.777e-3
-0.843, -7.629e-3
-0.842, -7.489e-3
-0.841, -7.343e-3
-0.840, -7.199e-3
-0.839, -7.064e-3
-0.838, -6.921e-3
-0.837, -6.780e-3
-0.836, -6.641e-3
-0.835, -6.509e-3
-0.834, -6.368e-3
-0.833, -6.233e-3
-0.832, -6.111e-3
-0.831, -5.971e-3
-0.830, -5.844e-3
-0.829, -5.713e-3
-0.828, -5.577e-3
-0.827, -5.451e-3
-0.826, -5.320e-3
-0.825, -5.180e-3
-0.824, -5.062e-3
-0.823, -4.930e-3
-0.822, -4.802e-3
-0.821, -4.682e-3
-0.820, -4.551e-3
-0.819, -4.433e-3
-0.818, -4.308e-3
-0.817, -4.177e-3
-0.816, -4.056e-3
-0.815, -3.932e-3
-0.814, -3.808e-3
-0.813, -3.679e-3
-0.812, -3.560e-3
-0.811, -3.440e-3
-0.810, -3.319e-3
-0.809, -3.199e-3
-0.808, -3.085e-3
-0.807, -2.962e-3
-0.806, -2.851e-3
-0.805, -2.735e-3
-0.804, -2.609e-3
-0.803, -2.501e-3
-0.802, -2.384e-3
-0.801, -2.258e-3
-0.800, -2.153e-3
-0.799, -2.036e-3
