Mar. 29, 2018   14:39:26
Cyclic Voltammetry
File: c:\users\lingd\google drive\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Init E (V) = -1
High E (V) = 0
Low E (V) = -1
Init P/N = P
Scan Rate (V/s) = 0.03
Segment = 6
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.1

Segment 1:
Segment 2:

Segment 3:
Segment 4:

Segment 5:
Segment 6:

Potential/V, Current/A

-1.000, -3.960e-3
-0.999, -3.212e-3
-0.998, -2.572e-3
-0.997, -1.989e-3
-0.996, -1.457e-3
-0.995, -9.660e-4
-0.994, -4.939e-4
-0.993, -4.973e-5
-0.992, 3.714e-4
-0.991, 7.784e-4
-0.990, 1.159e-3
-0.989, 1.527e-3
-0.988, 1.882e-3
-0.987, 2.214e-3
-0.986, 2.534e-3
-0.985, 2.840e-3
-0.984, 3.143e-3
-0.983, 3.440e-3
-0.982, 3.718e-3
-0.981, 3.981e-3
-0.980, 4.242e-3
-0.979, 4.490e-3
-0.978, 4.737e-3
-0.977, 4.971e-3
-0.976, 5.197e-3
-0.975, 5.422e-3
-0.974, 5.631e-3
-0.973, 5.829e-3
-0.972, 6.022e-3
-0.971, 6.217e-3
-0.970, 6.408e-3
-0.969, 6.591e-3
-0.968, 6.766e-3
-0.967, 6.942e-3
-0.966, 7.104e-3
-0.965, 7.267e-3
-0.964, 7.426e-3
-0.963, 7.574e-3
-0.962, 7.724e-3
-0.961, 7.873e-3
-0.960, 8.001e-3
-0.959, 8.139e-3
-0.958, 8.271e-3
-0.957, 8.397e-3
-0.956, 8.524e-3
-0.955, 8.640e-3
-0.954, 8.763e-3
-0.953, 8.879e-3
-0.952, 8.987e-3
-0.951, 9.098e-3
-0.950, 9.200e-3
-0.949, 9.303e-3
-0.948, 9.405e-3
-0.947, 9.487e-3
-0.946, 9.588e-3
-0.945, 9.682e-3
-0.944, 9.767e-3
-0.943, 9.857e-3
-0.942, 9.942e-3
-0.941, 1.003e-2
-0.940, 1.011e-2
-0.939, 1.019e-2
-0.938, 1.027e-2
-0.937, 1.035e-2
-0.936, 1.042e-2
