Mar. 29, 2018   14:42:50
Cyclic Voltammetry
File: c:\users\lingd\google drive\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Init E (V) = -1
High E (V) = 0
Low E (V) = -1
Init P/N = P
Scan Rate (V/s) = 0.08
Segment = 6
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.1

Segment 1:

Segment 2:

Segment 3:

Segment 4:

Segment 5:
Segment 6:

Potential/V, Current/A

-1.000, -5.783e-3
-0.999, -4.924e-3
-0.998, -4.173e-3
-0.997, -3.473e-3
-0.996, -2.804e-3
-0.995, -2.192e-3
-0.994, -1.600e-3
-0.993, -1.023e-3
-0.992, -4.777e-4
-0.991, 6.464e-5
-0.990, 5.861e-4
-0.989, 1.087e-3
-0.988, 1.583e-3
-0.987, 2.052e-3
-0.986, 2.515e-3
-0.985, 2.970e-3
-0.984, 3.415e-3
-0.983, 3.860e-3
-0.982, 4.282e-3
-0.981, 4.702e-3
-0.980, 5.123e-3
-0.979, 5.526e-3
-0.978, 5.927e-3
-0.977, 6.324e-3
-0.976, 6.702e-3
-0.975, 7.089e-3
-0.974, 7.462e-3
-0.973, 7.818e-3
-0.972, 8.190e-3
-0.971, 8.544e-3
-0.970, 8.895e-3
-0.969, 9.244e-3
-0.968, 9.576e-3
-0.967, 9.910e-3
-0.966, 1.024e-2
-0.965, 1.056e-2
-0.964, 1.090e-2
-0.963, 1.120e-2
-0.962, 1.152e-2
-0.961, 1.184e-2
-0.960, 1.212e-2
-0.959, 1.243e-2
-0.958, 1.273e-2
-0.957, 1.302e-2
-0.956, 1.331e-2
-0.955, 1.359e-2
-0.954, 1.387e-2
-0.953, 1.415e-2
-0.952, 1.441e-2
-0.951, 1.469e-2
-0.950, 1.495e-2
-0.949, 1.521e-2
-0.948, 1.547e-2
-0.947, 1.571e-2
-0.946, 1.597e-2
-0.945, 1.622e-2
-0.944, 1.646e-2
-0.943, 1.671e-2
-0.942, 1.695e-2
-0.941, 1.718e-2
-0.940, 1.742e-2
-0.939, 1.765e-2
-0.938, 1.787e-2
-0.937, 1.810e-2
-0.936, 1.831e-2
