Mar. 29, 2018   10:26:08
Chronopotentiometry
File: c:\users\lingd\google drive\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Cathodic Current (A) = 0.1672
Anodic Current (A) = 0.1672
Init P/N = N
Data Storage Interval (s) = 0.001
High E Limit (V) = 0
Low E Limit (V) = -1
Cathodic Time (s) = 10
Anodic Time (s) = 10
Current Switching Polarity = Potential
Segment = 5

Time/sec, Potential/V

1.000e-3, -8.255e-1
2.000e-3, -8.283e-1
3.000e-3, -8.278e-1
4.000e-3, -8.309e-1
5.000e-3, -8.355e-1
6.000e-3, -8.402e-1
7.000e-3, -8.448e-1
8.000e-3, -8.493e-1
9.000e-3, -8.536e-1
1.000e-2, -8.578e-1
1.100e-2, -8.617e-1
1.200e-2, -8.655e-1
1.300e-2, -8.691e-1
1.400e-2, -8.727e-1
1.500e-2, -8.761e-1
1.600e-2, -8.794e-1
1.700e-2, -8.826e-1
1.800e-2, -8.857e-1
1.900e-2, -8.888e-1
2.000e-2, -8.918e-1
2.100e-2, -8.947e-1
2.200e-2, -8.975e-1
2.300e-2, -9.003e-1
2.400e-2, -9.030e-1
2.500e-2, -9.056e-1
2.600e-2, -9.082e-1
2.700e-2, -9.107e-1
2.800e-2, -9.132e-1
2.900e-2, -9.157e-1
3.000e-2, -9.181e-1
3.100e-2, -9.204e-1
3.200e-2, -9.227e-1
3.300e-2, -9.250e-1
3.400e-2, -9.272e-1
3.500e-2, -9.294e-1
3.600e-2, -9.316e-1
3.700e-2, -9.337e-1
3.800e-2, -9.358e-1
3.900e-2, -9.379e-1
4.000e-2, -9.400e-1
4.100e-2, -9.420e-1
4.200e-2, -9.440e-1
4.300e-2, -9.459e-1
4.400e-2, -9.478e-1
4.500e-2, -9.497e-1
4.600e-2, -9.516e-1
4.700e-2, -9.535e-1
4.800e-2, -9.553e-1
4.900e-2, -9.571e-1
5.000e-2, -9.590e-1
5.100e-2, -9.607e-1
5.200e-2, -9.625e-1
5.300e-2, -9.642e-1
5.400e-2, -9.659e-1
5.500e-2, -9.676e-1
5.600e-2, -9.693e-1
5.700e-2, -9.709e-1
5.800e-2, -9.726e-1
5.900e-2, -9.742e-1
6.000e-2, -9.759e-1
6.100e-2, -9.774e-1
6.200e-2, -9.790e-1
6.300e-2, -9.806e-1
6.400e-2, -9.821e-1
6.500e-2, -9.837e-1
6.600e-2, -9.852e-1
6.700e-2, -9.867e-1
6.800e-2, -9.882e-1
6.900e-2, -9.897e-1
7.000e-2, -9.911e-1
7.100e-2, -9.926e-1
7.200e-2, -9.941e-1
7.300e-2, -9.955e-1
7.400e-2, -9.969e-1
7.500e-2, -9.983e-1
7.600e-2, -9.997e-1
7.700e-2, -6.072e-1
7.800e-2, -5.935e-1
7.900e-2, -5.746e-1
8.000e-2, -5.633e-1
8.100e-2, -5.541e-1
8.200e-2, -5.467e-1
8.300e-2, -5.403e-1
8.400e-2, -5.336e-1
8.500e-2, -5.268e-1
8.600e-2, -5.202e-1
8.700e-2, -5.139e-1
8.800e-2, -5.079e-1
8.900e-2, -5.018e-1
9.000e-2, -4.961e-1
9.100e-2, -4.905e-1
9.200e-2, -4.852e-1
9.300e-2, -4.802e-1
9.400e-2, -4.754e-1
9.500e-2, -4.708e-1
9.600e-2, -4.663e-1
9.700e-2, -4.620e-1
9.800e-2, -4.578e-1
9.900e-2, -4.538e-1
1.000e-1, -4.500e-1
1.010e-1, -4.461e-1
1.020e-1, -4.425e-1
1.030e-1, -4.389e-1
1.040e-1, -4.355e-1
1.050e-1, -4.322e-1
1.060e-1, -4.289e-1
1.070e-1, -4.257e-1
1.080e-1, -4.226e-1
1.090e-1, -4.196e-1
1.100e-1, -4.166e-1
1.110e-1, -4.137e-1
1.120e-1, -4.109e-1
1.130e-1, -4.081e-1
1.140e-1, -4.054e-1
1.150e-1, -4.027e-1
1.160e-1, -4.002e-1
1.170e-1, -3.976e-1
1.180e-1, -3.952e-1
1.190e-1, -3.928e-1
1.200e-1, -3.903e-1
1.210e-1, -3.880e-1
1.220e-1, -3.856e-1
1.230e-1, -3.834e-1
1.240e-1, -3.812e-1
1.250e-1, -3.789e-1
1.260e-1, -3.768e-1
1.270e-1, -3.747e-1
1.280e-1, -3.726e-1
1.290e-1, -3.705e-1
1.300e-1, -3.685e-1
1.310e-1, -3.665e-1
1.320e-1, -3.645e-1
1.330e-1, -3.625e-1
1.340e-1, -3.606e-1
1.350e-1, -3.587e-1
1.360e-1, -3.569e-1
1.370e-1, -3.550e-1
1.380e-1, -3.532e-1
1.390e-1, -3.514e-1
1.400e-1, -3.496e-1
1.410e-1, -3.478e-1
1.420e-1, -3.460e-1
1.430e-1, -3.443e-1
1.440e-1, -3.426e-1
1.450e-1, -3.410e-1
1.460e-1, -3.393e-1
1.470e-1, -3.376e-1
1.480e-1, -3.360e-1
1.490e-1, -3.343e-1
1.500e-1, -3.328e-1
1.510e-1, -3.312e-1
1.520e-1, -3.296e-1
1.530e-1, -3.281e-1
1.540e-1, -3.266e-1
1.550e-1, -3.251e-1
1.560e-1, -3.237e-1
1.570e-1, -3.222e-1
1.580e-1, -3.208e-1
1.590e-1, -3.195e-1
1.600e-1, -3.182e-1
1.610e-1, -3.170e-1
1.620e-1, -3.158e-1
1.630e-1, -3.146e-1
1.640e-1, -3.134e-1
1.650e-1, -3.123e-1
1.660e-1, -3.111e-1
1.670e-1, -3.099e-1
1.680e-1, -3.086e-1
1.690e-1, -3.074e-1
1.700e-1, -3.061e-1
1.710e-1, -3.049e-1
1.720e-1, -3.037e-1
1.730e-1, -3.024e-1
1.740e-1, -3.011e-1
1.750e-1, -2.998e-1
1.760e-1, -2.984e-1
1.770e-1, -2.971e-1
1.780e-1, -2.956e-1
1.790e-1, -2.942e-1
1.800e-1, -2.926e-1
1.810e-1, -2.910e-1
1.820e-1, -2.893e-1
1.830e-1, -2.877e-1
1.840e-1, -2.862e-1
1.850e-1, -2.848e-1
1.860e-1, -2.835e-1
1.870e-1, -2.823e-1
1.880e-1, -2.815e-1
1.890e-1, -2.809e-1
1.900e-1, -2.801e-1
1.910e-1, -2.793e-1
1.920e-1, -2.784e-1
1.930e-1, -2.776e-1
1.940e-1, -2.769e-1
1.950e-1, -2.763e-1
1.960e-1, -2.758e-1
1.970e-1, -2.752e-1
1.980e-1, -2.746e-1
1.990e-1, -2.740e-1
2.000e-1, -2.732e-1
2.010e-1, -2.725e-1
2.020e-1, -2.716e-1
2.030e-1, -2.708e-1
2.040e-1, -2.699e-1
2.050e-1, -2.690e-1
2.060e-1, -2.682e-1
2.070e-1, -2.673e-1
2.080e-1, -2.665e-1
2.090e-1, -2.656e-1
2.100e-1, -2.647e-1
2.110e-1, -2.638e-1
2.120e-1, -2.630e-1
2.130e-1, -2.621e-1
2.140e-1, -2.612e-1
2.150e-1, -2.604e-1
2.160e-1, -2.595e-1
2.170e-1, -2.587e-1
2.180e-1, -2.578e-1
2.190e-1, -2.570e-1
2.200e-1, -2.562e-1
2.210e-1, -2.553e-1
2.220e-1, -2.545e-1
2.230e-1, -2.536e-1
2.240e-1, -2.528e-1
2.250e-1, -2.520e-1
2.260e-1, -2.512e-1
2.270e-1, -2.504e-1
2.280e-1, -2.495e-1
2.290e-1, -2.487e-1
2.300e-1, -2.479e-1
2.310e-1, -2.471e-1
2.320e-1, -2.463e-1
2.330e-1, -2.455e-1
2.340e-1, -2.447e-1
2.350e-1, -2.439e-1
2.360e-1, -2.431e-1
2.370e-1, -2.423e-1
2.380e-1, -2.415e-1
2.390e-1, -2.408e-1
2.400e-1, -2.400e-1
2.410e-1, -2.393e-1
2.420e-1, -2.385e-1
2.430e-1, -2.377e-1
2.440e-1, -2.370e-1
2.450e-1, -2.362e-1
2.460e-1, -2.355e-1
2.470e-1, -2.347e-1
2.480e-1, -2.340e-1
2.490e-1, -2.333e-1
2.500e-1, -2.325e-1
