Mar. 28, 2018   20:27:57
Chronopotentiometry
File: c:\users\lingd\google drive\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Cathodic Current (A) = 0.1517
Anodic Current (A) = 0.1517
Init P/N = N
Data Storage Interval (s) = 0.001
High E Limit (V) = 0
Low E Limit (V) = -1
Cathodic Time (s) = 10
Anodic Time (s) = 10
Current Switching Polarity = Potential
Segment = 5

Time/sec, Potential/V

1.000e-3, -8.906e-1
2.000e-3, -8.999e-1
3.000e-3, -9.011e-1
4.000e-3, -9.016e-1
5.000e-3, -9.040e-1
6.000e-3, -9.073e-1
7.000e-3, -9.109e-1
8.000e-3, -9.145e-1
9.000e-3, -9.179e-1
1.000e-2, -9.212e-1
1.100e-2, -9.243e-1
1.200e-2, -9.273e-1
1.300e-2, -9.302e-1
1.400e-2, -9.330e-1
1.500e-2, -9.356e-1
1.600e-2, -9.382e-1
1.700e-2, -9.407e-1
1.800e-2, -9.430e-1
1.900e-2, -9.454e-1
2.000e-2, -9.476e-1
2.100e-2, -9.498e-1
2.200e-2, -9.519e-1
2.300e-2, -9.540e-1
2.400e-2, -9.560e-1
2.500e-2, -9.580e-1
2.600e-2, -9.600e-1
2.700e-2, -9.619e-1
2.800e-2, -9.637e-1
2.900e-2, -9.655e-1
3.000e-2, -9.673e-1
3.100e-2, -9.691e-1
3.200e-2, -9.708e-1
3.300e-2, -9.725e-1
3.400e-2, -9.741e-1
3.500e-2, -9.758e-1
3.600e-2, -9.774e-1
3.700e-2, -9.790e-1
3.800e-2, -9.806e-1
3.900e-2, -9.820e-1
4.000e-2, -9.835e-1
4.100e-2, -9.850e-1
4.200e-2, -9.864e-1
4.300e-2, -9.879e-1
4.400e-2, -9.893e-1
4.500e-2, -9.908e-1
4.600e-2, -9.921e-1
4.700e-2, -9.935e-1
4.800e-2, -9.948e-1
4.900e-2, -9.962e-1
5.000e-2, -9.975e-1
5.100e-2, -9.988e-1
5.200e-2, -5.537e-1
5.300e-2, -5.246e-1
5.400e-2, -5.068e-1
5.500e-2, -4.941e-1
5.600e-2, -4.840e-1
5.700e-2, -4.762e-1
5.800e-2, -4.702e-1
5.900e-2, -4.647e-1
6.000e-2, -4.589e-1
6.100e-2, -4.532e-1
6.200e-2, -4.479e-1
6.300e-2, -4.428e-1
6.400e-2, -4.379e-1
6.500e-2, -4.332e-1
6.600e-2, -4.287e-1
6.700e-2, -4.245e-1
6.800e-2, -4.205e-1
6.900e-2, -4.167e-1
7.000e-2, -4.131e-1
7.100e-2, -4.096e-1
7.200e-2, -4.062e-1
7.300e-2, -4.031e-1
7.400e-2, -4.000e-1
7.500e-2, -3.970e-1
7.600e-2, -3.942e-1
7.700e-2, -3.914e-1
7.800e-2, -3.887e-1
7.900e-2, -3.860e-1
8.000e-2, -3.835e-1
8.100e-2, -3.811e-1
8.200e-2, -3.787e-1
8.300e-2, -3.763e-1
8.400e-2, -3.741e-1
8.500e-2, -3.718e-1
8.600e-2, -3.696e-1
8.700e-2, -3.675e-1
8.800e-2, -3.654e-1
8.900e-2, -3.634e-1
9.000e-2, -3.614e-1
9.100e-2, -3.595e-1
9.200e-2, -3.576e-1
9.300e-2, -3.557e-1
9.400e-2, -3.539e-1
9.500e-2, -3.521e-1
9.600e-2, -3.504e-1
9.700e-2, -3.486e-1
9.800e-2, -3.468e-1
9.900e-2, -3.451e-1
1.000e-1, -3.435e-1
1.010e-1, -3.419e-1
1.020e-1, -3.403e-1
1.030e-1, -3.387e-1
1.040e-1, -3.371e-1
